mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,zcr,centroid,label
-343.99496,41.205795,-24.12953,22.696934,-30.12648,9.229433,-12.14797,14.869986,-6.7302337,11.942129,-23.010244,8.106031,-5.155019,0.022335146,0.23736478365384617,3160.4144168776897,2
-344.51587,45.76205,-21.148739,21.082735,-30.769278,9.93538,-9.305701,15.043527,-6.6915884,11.682099,-22.212353,7.674198,-5.872333,0.022640014,0.2146484375,3008.9033144488285,2
-358.88745,43.738724,-28.390167,21.383728,-30.454243,11.491743,-11.585287,17.43102,-7.3527126,12.8974695,-21.716995,7.804113,-6.4496307,0.02052074,0.219775390625,3067.3504605520952,2
-334.69736,55.292362,-25.459274,23.74071,-28.306652,11.401678,-14.342058,14.191793,-9.444002,12.119763,-21.155285,6.1626616,-8.686878,0.021043075,0.208740234375,3067.776087457141,2
-308.38565,48.738647,-28.553888,24.106716,-32.057373,11.246583,-14.89301,20.338554,-7.417029,12.527874,-23.553251,5.579974,-6.728866,0.023705414,0.25176908052884617,3354.2502405097,2
-348.0865,35.14109,-26.976492,23.111126,-30.934326,10.167689,-12.589934,15.59163,-5.9463425,11.004869,-24.148298,8.705203,-7.2184014,0.02295661,0.22710712139423078,3046.8596100925747,2
-338.10745,40.79059,-25.986712,22.461535,-32.855644,11.2232275,-11.796217,19.06236,-7.2678347,14.659722,-24.411049,8.627944,-6.2766323,0.021765076,0.2336162860576923,3234.2347236345154,2
-273.37677,36.960503,-32.157066,18.071533,-39.940155,11.786309,-12.296321,19.10281,-7.5688467,16.505762,-25.566221,8.375269,-6.801772,0.026592512,0.27247220552884616,3641.532092680384,2
-324.9824,56.968254,-24.37542,22.368574,-32.235786,12.99244,-10.498762,17.745178,-6.7809167,15.979777,-24.928621,9.345797,-7.3499427,0.020497484,0.231591796875,3222.5712917634933,2
-344.13748,58.254913,-18.801811,23.248333,-30.014204,11.235932,-10.347857,16.83077,-5.7534075,16.1623,-21.778837,6.3390756,-5.261339,0.019787498,0.21080603966346154,3077.154524210851,2
