rms,zcr,centroid,rolloff,bandwidth,flatness,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,spec_mean_1,spec_mean_2,spec_mean_3,spec_mean_4,spec_mean_5,spec_mean_6,spec_mean_7,spec_mean_8,spec_mean_9,spec_mean_10,label
0.027746886,0.25096529447115384,3307.185972770615,5932.3974609375,2242.7022647823637,0.09034911,0.67238384,0.6040549,0.5039099,0.34671855,0.26676977,0.30774358,0.38225192,0.5279798,0.5808498,0.6039924,0.71804684,0.7597235,0.15371414,0.0846406,0.021334544,0.028298452,0.038784385,0.08164273,0.15713993,0.23124334,0.2832717,0.24595807,18
0.029358102,0.26898287259615383,3505.8231266308844,6321.320237379808,2318.292568940309,0.097320355,0.59944993,0.5504199,0.455396,0.32102346,0.24967995,0.2908395,0.4250124,0.5951648,0.68102014,0.63228184,0.7385353,0.7139142,0.14618582,0.08800949,0.02935437,0.0313257,0.037591405,0.08030455,0.12905839,0.21999735,0.2582152,0.21473593,18
0.02894752,0.27787334735576924,3553.710006089599,6288.937612680288,2327.949351010189,0.06747941,0.6120181,0.55710906,0.3896994,0.27767763,0.29982814,0.3760198,0.5008859,0.6349258,0.68840903,0.7183033,0.78107804,0.672726,0.1537805,0.09476,0.032751683,0.0367653,0.050972894,0.10778848,0.17112404,0.2689538,0.33308277,0.29151186,18
0.02816647,0.2614933894230769,3404.6363605773345,6145.410531850962,2313.851621163168,0.06214461,0.6135073,0.51126504,0.39061093,0.30680197,0.30518636,0.35285598,0.48396638,0.59011483,0.6540879,0.73589706,0.8142347,0.7333643,0.17166683,0.097854376,0.026714504,0.027122915,0.039082345,0.082257494,0.14341407,0.24844076,0.29974216,0.2514162,18
0.027969953,0.2536395733173077,3421.1336959815335,6094.559044471154,2279.8770570372794,0.09373951,0.68843275,0.5351353,0.4045823,0.30180344,0.30108637,0.318802,0.4815867,0.64822197,0.6537532,0.67486346,0.76193887,0.7754546,0.15614314,0.08949996,0.028218245,0.03456843,0.044843066,0.08656701,0.14699918,0.2506425,0.27756584,0.2192035,18
0.029430313,0.26324368990384617,3415.0734676630236,6065.9033203125,2318.8236601473186,0.06462313,0.69106424,0.5406471,0.40070477,0.32954425,0.3434334,0.3734335,0.509792,0.65556365,0.6555318,0.64898884,0.72969526,0.72131133,0.15714428,0.0972096,0.032613788,0.03694901,0.04843766,0.081053264,0.14251244,0.21601012,0.23572735,0.19778247,18
0.025858821,0.26348783052884617,3346.3812138538306,5856.285869891827,2158.4660416695683,0.14421363,0.69796634,0.61629665,0.5289672,0.3583369,0.28796732,0.29333007,0.32371536,0.48306558,0.62830716,0.62680894,0.61352205,0.6788867,0.14089416,0.0842562,0.025246214,0.030639641,0.03920106,0.08029983,0.13748516,0.18522227,0.26138088,0.27181047,18
0.025969539,0.2556865985576923,3375.8177912972315,6159.57275390625,2374.0677908264797,0.06477315,0.62903285,0.5727683,0.5753936,0.4193401,0.32375026,0.36678678,0.46985942,0.60017866,0.7036302,0.6881348,0.73686427,0.73367554,0.1538639,0.08862739,0.028794808,0.036350325,0.047548283,0.09153901,0.15582441,0.2484176,0.29569668,0.2443978,18
0.02797479,0.24419696514423078,3288.185865511704,6039.732196514423,2331.2599675751107,0.06077664,0.5621004,0.53728884,0.51617277,0.37360227,0.32261205,0.34446433,0.45550936,0.5636465,0.6377801,0.6869498,0.7881104,0.6825036,0.15166228,0.095480576,0.040011957,0.050244063,0.058987044,0.12044588,0.1913177,0.27664232,0.28917554,0.24861929,18
0.027758269,0.2412635216346154,3319.0061811768164,6079.320162259615,2332.467847558881,0.061012313,0.62871796,0.5772425,0.43216628,0.310157,0.31031957,0.37760288,0.51479053,0.6322908,0.6770848,0.69781405,0.78304654,0.68312705,0.15213615,0.09666372,0.037014604,0.041949186,0.051364668,0.089615956,0.14818628,0.25026235,0.28804034,0.2443505,18
0.028148148,0.2638070913461538,3460.954118453556,6169.3455153245195,2298.041419126498,0.09845733,0.57823765,0.532662,0.45858374,0.32706484,0.2879073,0.3574132,0.47560686,0.53253263,0.6290482,0.6838829,0.7248744,0.70394516,0.14899845,0.08773893,0.025846774,0.028366486,0.03859259,0.083445124,0.16314816,0.2807117,0.3647434,0.32802397,18
0.031077458,0.2720440204326923,3566.1878214621693,6319.829477163462,2302.789387558298,0.09962296,0.6287963,0.5641726,0.45204183,0.31974423,0.2675539,0.28617692,0.40032706,0.57363605,0.6688503,0.70211464,0.75548,0.7195094,0.15026791,0.089698784,0.030136801,0.030517837,0.03530351,0.07643286,0.15172774,0.23116276,0.29695964,0.2779489,18
0.030604893,0.26023888221153846,3386.468247386261,6062.093599759615,2331.4210189194087,0.06511909,0.6393071,0.54496145,0.40152445,0.26929447,0.31037745,0.36020294,0.49792153,0.6487904,0.69410527,0.67355055,0.7052895,0.70548415,0.16201991,0.08657599,0.020440128,0.027349172,0.037749596,0.078027144,0.16564123,0.2777799,0.29231438,0.25846976,18
0.029320845,0.2687800480769231,3476.398504972543,6212.163461538462,2333.864685852901,0.06319235,0.67090094,0.5926403,0.41460028,0.30970517,0.3241115,0.35368973,0.482219,0.65205634,0.70703703,0.67762065,0.7698252,0.7646419,0.154943,0.08507741,0.0205171,0.024558814,0.034545433,0.08058965,0.13925874,0.25011146,0.28524426,0.24803883,18
0.026616419,0.2484825721153846,3225.540977056817,5753.174954927885,2154.00407760821,0.13930006,0.6848376,0.5913587,0.4140573,0.3213233,0.28106037,0.28373855,0.38298118,0.53888965,0.58850837,0.58260465,0.6369138,0.6991901,0.1386745,0.08104596,0.026057627,0.03237252,0.045177046,0.108869575,0.17993514,0.27963415,0.3611492,0.32718134,18
0.02959411,0.2607459435096154,3401.0829236791396,6095.884164663462,2339.3175957772837,0.063762136,0.60124385,0.5262805,0.40966097,0.29259303,0.32756275,0.4264868,0.5556059,0.74540657,0.66990775,0.6599497,0.7512406,0.72019017,0.16397715,0.093627445,0.030363096,0.03399842,0.039868977,0.07089577,0.13728862,0.1931275,0.23569395,0.21660867,18
0.019696545,0.12143179086538461,2416.166957330709,4995.703125,2336.619490952804,0.040821984,0.63386446,0.6524354,0.6934787,0.613796,0.4863976,0.4624315,0.47445858,0.50065476,0.49093983,0.5043996,0.58328295,0.63730204,0.026422855,0.049119048,0.06470233,0.077111155,0.104597054,0.122328594,0.11264096,0.14100842,0.1670158,0.1805921,18
0.02026009,0.13448768028846153,2470.8212939083255,4926.382774939904,2277.511777078074,0.041657023,0.5584229,0.6458081,0.6067176,0.54117906,0.519946,0.5465242,0.43703395,0.41779485,0.50724936,0.4813154,0.46297073,0.51166344,0.035731137,0.074394844,0.0906383,0.09016346,0.120148845,0.15489517,0.14587912,0.13957998,0.15544419,0.17092066,18
0.019372145,0.12660381610576923,2418.2652741119787,4781.282113882212,2293.5344314112945,0.038657516,0.4551904,0.44459906,0.4745696,0.56438226,0.55183536,0.5555087,0.614371,0.51048297,0.501583,0.489715,0.53083235,0.48901558,0.035804,0.076142915,0.09472876,0.09492472,0.12764116,0.15064488,0.14511812,0.14459684,0.14596266,0.13899869,18
0.019671319,0.13011192908653846,2523.4530058434602,5218.406137319712,2441.0199737785492,0.046831526,0.602113,0.59197617,0.67257434,0.6863912,0.63005555,0.6003669,0.5395955,0.42443725,0.48248234,0.49370182,0.51580447,0.57832724,0.042105403,0.0828097,0.10954135,0.1063493,0.115807936,0.14005688,0.12136561,0.14568853,0.17641771,0.19182925,18
0.020146629,0.13046875,2516.555939307583,5091.774338942308,2351.865801759904,0.049658842,0.51787573,0.6160406,0.6084481,0.59443283,0.6239301,0.67380166,0.60309595,0.5027829,0.5467957,0.49978542,0.4463018,0.4827759,0.03588817,0.07837153,0.10358546,0.09419459,0.116178885,0.13629685,0.12833184,0.14346704,0.16202018,0.20025861,18
0.021993993,0.1290827824519231,2457.561900134943,5010.7763671875,2288.8905375188483,0.04226482,0.63842964,0.6047864,0.5836897,0.5025485,0.46311334,0.51945883,0.5247312,0.43894693,0.4723572,0.5286689,0.560416,0.5177399,0.039606407,0.079019845,0.09669368,0.09608443,0.12079607,0.1354311,0.13942254,0.14784448,0.14908984,0.16250767,18
0.023289774,0.1270733173076923,2409.100776280501,4795.030235877404,2252.1169848059903,0.036559105,0.5447446,0.5146413,0.49858797,0.4555877,0.44131893,0.4301022,0.37992468,0.37869516,0.52015895,0.54415536,0.44281393,0.494944,0.030272093,0.07098528,0.09628982,0.08850661,0.11048981,0.1386281,0.13919659,0.15591364,0.16206582,0.1677876,18
0.019844504,0.11997821514423077,2302.664696169179,4604.378568209135,2231.783145797522,0.033822253,0.54319715,0.58160794,0.59432805,0.53238356,0.44027936,0.5536645,0.5605953,0.51972383,0.4776158,0.433586,0.42593163,0.45555446,0.025800867,0.05538373,0.07287806,0.0732789,0.09940597,0.14144577,0.1453097,0.15035132,0.15110871,0.19861446,18
0.018520672,0.12606295072115384,2435.2666609662674,5064.6921950120195,2299.0355120869663,0.04213414,0.6009237,0.64708966,0.6835402,0.5614941,0.5126359,0.5281024,0.4353497,0.41455433,0.4904033,0.50215006,0.55474114,0.5893055,0.028861366,0.058539644,0.07293949,0.075293876,0.11547298,0.14222178,0.13377564,0.14940898,0.19190417,0.1638588,18
0.019307941,0.12170973557692308,2319.940360424954,4606.9459885817305,2192.710058674204,0.03660998,0.537799,0.57360417,0.66561055,0.6296977,0.5334116,0.47852182,0.46021724,0.41358855,0.44359633,0.45769402,0.49417683,0.5457343,0.034760777,0.06917825,0.086275786,0.078940794,0.10053781,0.13045985,0.1272463,0.13254695,0.1353843,0.14992276,18
0.018785004,0.12478590745192308,2360.231047742682,4844.225323016827,2257.399823297787,0.04028847,0.6032644,0.55844676,0.5598185,0.501772,0.40757602,0.4633608,0.48807797,0.4361758,0.4490281,0.4719346,0.52567,0.5438109,0.03755488,0.07742148,0.101198144,0.10132636,0.11034684,0.15117136,0.14145397,0.14773814,0.19480346,0.2373813,18
0.018213885,0.12263746995192308,2279.721654368891,4578.538724459135,2131.5888886519,0.035664737,0.5905902,0.6127929,0.5631412,0.57781476,0.571275,0.5556537,0.5238045,0.44610226,0.40856612,0.41176733,0.49245933,0.53978544,0.023969024,0.04721444,0.05844346,0.06584864,0.095555104,0.13000095,0.13411829,0.14217925,0.13952689,0.17201093,18
0.01864728,0.12430513822115384,2274.1330389534396,4630.301231971154,2148.859710119952,0.032754563,0.55777055,0.533411,0.5514489,0.4886676,0.4522514,0.61082786,0.54679275,0.45803648,0.52439976,0.52649695,0.6066374,0.60297203,0.03624568,0.084507465,0.11326248,0.10381344,0.11742899,0.13078046,0.12431036,0.14393443,0.15461315,0.14354163,18
0.01854162,0.1240985576923077,2342.3829728251826,4725.709885817308,2188.1545852359654,0.04186074,0.60150564,0.56405807,0.55298454,0.48308638,0.5044663,0.62779784,0.59018904,0.48957083,0.47335643,0.4680442,0.49623004,0.5586816,0.08565947,0.22688465,0.30767816,0.24359831,0.18523169,0.19042023,0.1840978,0.17475921,0.16592675,0.15031941,18
0.020110823,0.12630333533653845,2354.0581140297795,4662.269756610577,2176.224138080234,0.03879115,0.580078,0.57250255,0.49646208,0.4791174,0.60102004,0.72818196,0.53778046,0.45255148,0.49559543,0.5563758,0.5656849,0.5483899,0.046990093,0.10583371,0.1444443,0.12997833,0.13441296,0.1528442,0.13966791,0.1481375,0.15270615,0.1745196,18
0.018992335,0.11514798677884615,2228.130198989371,4471.4524489182695,2196.8137779534823,0.034515187,0.58346707,0.61941326,0.5609998,0.54264915,0.5041833,0.5381159,0.5326023,0.44671288,0.39854953,0.41432858,0.51575124,0.51988864,0.049359202,0.11710773,0.16562027,0.15210553,0.14984256,0.16412738,0.13657962,0.1400046,0.16437782,0.18229038,18
0.020698447,0.11882887620192308,2352.1860865025756,4748.568209134615,2207.89228647092,0.039924856,0.5989127,0.51775414,0.45103323,0.392445,0.4041836,0.42949775,0.3804745,0.43222338,0.35788915,0.32654026,0.4219435,0.4946661,0.04320191,0.09359613,0.12555258,0.11471051,0.118540235,0.1374015,0.13672599,0.17276129,0.19105412,0.2016116,18
0.018800022,0.12323091947115385,2307.1164643254874,4610.921349158654,2184.059033872239,0.038096588,0.56222486,0.5353054,0.5600349,0.50414133,0.47038367,0.5575451,0.49420935,0.39116096,0.44002828,0.5366293,0.551504,0.56083953,0.04237641,0.09542293,0.12578866,0.118335314,0.11573976,0.13299772,0.15066963,0.15866886,0.13703883,0.1718512,18
0.020528506,0.12314453125,2370.622230086351,4836.688701923077,2256.7572509340844,0.04129169,0.631047,0.5921866,0.58673567,0.5690706,0.5318409,0.5124771,0.5181758,0.4836959,0.4484324,0.5404902,0.5693133,0.52566636,0.055900104,0.12660396,0.19012772,0.16894704,0.14133509,0.15142053,0.16849902,0.18052995,0.18550776,0.16501662,18
0.020545602,0.11586538461538462,2222.2927052504224,4490.086951622596,2127.840899200155,0.033717763,0.56180876,0.55019355,0.49855757,0.40510112,0.5427048,0.5387131,0.40993416,0.45672545,0.42097348,0.50372815,0.51564217,0.5689798,0.06113023,0.12751383,0.18489,0.17571357,0.1590338,0.16476144,0.15125832,0.15490295,0.17803358,0.18266931,18
0.016925275,0.11817157451923077,2266.413058725764,4607.1116286057695,2156.937327585964,0.037618604,0.60720044,0.5939623,0.521891,0.47001693,0.44400543,0.47860798,0.5048726,0.53321636,0.5506787,0.48076206,0.52571076,0.57210374,0.059318665,0.12377916,0.17436224,0.15712851,0.13461436,0.14724481,0.13898554,0.14137208,0.14636114,0.15074992,18
0.017630225,0.12142803485576924,2351.002890826806,4754.53125,2211.9133774957004,0.04032625,0.5116762,0.53290695,0.59430075,0.4773962,0.42534068,0.55964035,0.58738816,0.4836829,0.45135963,0.44982234,0.49824294,0.5062998,0.05947472,0.12579587,0.18885608,0.18196586,0.16591962,0.16307452,0.1333546,0.15173665,0.15664054,0.15805002,18
0.016764002,0.12063551682692308,2260.5011196052046,4546.404559795673,2173.6874045289514,0.034074042,0.44308636,0.4287799,0.57332575,0.65244955,0.60765594,0.6023506,0.51873344,0.50974536,0.5338862,0.5110913,0.4552305,0.45373026,0.02461055,0.04412654,0.05115543,0.063696325,0.10355069,0.14078812,0.12179253,0.14400475,0.15515459,0.18321751,18
0.01899293,0.11901292067307692,2297.0134203069997,4620.280010516827,2172.695977542812,0.040798962,0.47555342,0.51827276,0.59225523,0.6143679,0.54865766,0.49805734,0.49443078,0.49998122,0.5152053,0.46995074,0.4620231,0.48173255,0.058048427,0.12081406,0.17334706,0.16557582,0.14500087,0.15592486,0.13433616,0.13000093,0.1571574,0.16874996,18
0.018385932,0.12419621394230769,2440.1402802534044,4994.212364783654,2312.582449931676,0.04061854,0.55621934,0.56830734,0.6000977,0.64913076,0.5854161,0.5293313,0.45355493,0.44081128,0.43666548,0.4089392,0.44450703,0.54494315,0.02546869,0.05445821,0.06803595,0.07194968,0.11178366,0.15541677,0.13394901,0.12171417,0.12616271,0.13749588,18
0.017667362,0.12272010216346153,2389.5958172869364,4806.2937575120195,2248.0830994957546,0.04113828,0.55802995,0.5301454,0.6133924,0.5879639,0.5366814,0.4943077,0.5680866,0.44162196,0.38846108,0.4164431,0.45041403,0.53641415,0.024691088,0.049528427,0.060554706,0.06665477,0.09189449,0.12494623,0.107671805,0.11673745,0.13821073,0.14890005,18
0.016855491,0.12440655048076923,2379.0276363037674,4667.735877403846,2245.020831741533,0.043865647,0.5016859,0.4940283,0.5911368,0.56360227,0.55579895,0.55566674,0.4722461,0.4593679,0.4411479,0.49741042,0.4870953,0.52776957,0.027329069,0.053678043,0.057484232,0.0669321,0.11603156,0.16070077,0.1451192,0.13366853,0.1305832,0.17876135,18
0.017518248,0.1282977764423077,2416.843809543622,4867.746206430288,2284.658229615911,0.04287817,0.4212523,0.48406872,0.54143804,0.51419395,0.4918098,0.58568984,0.5646426,0.46800742,0.4944559,0.48402563,0.46268377,0.36265317,0.041874107,0.07555883,0.089206144,0.08982914,0.13252127,0.16962145,0.1496364,0.14827643,0.16138206,0.18023673,18
0.018722352,0.13423978365384615,2473.0783742458357,4913.7941331129805,2306.129663976616,0.044906717,0.49730036,0.575304,0.6544035,0.59227264,0.50246835,0.5383163,0.43271506,0.4344322,0.5074975,0.54549587,0.5517474,0.49604416,0.039399672,0.08274913,0.10658817,0.102297276,0.10627516,0.15137774,0.12860815,0.13276508,0.13889119,0.14705473,18
0.023443306,0.12846304086538463,2451.2744843576347,5011.9358473557695,2333.4791629060187,0.04263943,0.5082408,0.47754428,0.5362301,0.6623433,0.56334466,0.54044735,0.47155863,0.54399174,0.4356475,0.39900857,0.43854752,0.49813843,0.03638244,0.08478144,0.11228514,0.09830486,0.10534225,0.13257393,0.1305665,0.14691183,0.18101376,0.17672026,18
0.030155778,0.2647310697115385,3449.6861082835667,6067.725360576923,2186.607503930276,0.14529371,0.6024085,0.47183532,0.36879987,0.24795015,0.25885177,0.29231742,0.37388602,0.5305438,0.5953636,0.63976777,0.7585354,0.761935,0.14500527,0.08942484,0.0351674,0.03844014,0.044975806,0.078585885,0.1648552,0.25751126,0.27157345,0.3893987,19
0.027155176,0.24580078125,3332.878408539037,5892.146935096154,2184.8699834489234,0.14231825,0.5934101,0.45588464,0.3731835,0.29844102,0.28038573,0.30565542,0.41148487,0.54129195,0.60344934,0.6233186,0.7423556,0.75331557,0.14377286,0.08397288,0.026088424,0.02885826,0.036072243,0.08249941,0.17638756,0.2711016,0.32795072,0.39617407,19
0.028760286,0.26243614783653846,3518.8395419340018,6237.257925180288,2329.1895365620207,0.09775539,0.5499028,0.46463427,0.33855104,0.27163073,0.31284028,0.3568144,0.45413193,0.5896884,0.6386115,0.7242178,0.84554094,0.72850895,0.15539987,0.0920294,0.030931534,0.035771538,0.048103087,0.09703798,0.15187407,0.25278273,0.3394973,0.38304472,19
0.029051095,0.25999849759615384,3445.238975612288,6192.203838641827,2356.9363200594116,0.061353326,0.690182,0.55698586,0.4180627,0.3114761,0.36022037,0.3823021,0.43561453,0.52456117,0.57898146,0.6050969,0.7138454,0.7877811,0.15623747,0.10466944,0.042586047,0.044385392,0.054696977,0.10963964,0.17762949,0.26593795,0.3155731,0.31539443,19
0.028904323,0.2616962139423077,3536.3132758788183,6263.346228966346,2320.902260525316,0.09345559,0.6253807,0.5214885,0.35495955,0.3018333,0.30895573,0.35216182,0.464054,0.6009476,0.6426238,0.67922574,0.8007075,0.71730435,0.1592419,0.111160174,0.054275222,0.059488844,0.06711469,0.11193679,0.16569033,0.26303798,0.31160367,0.28903162,19
0.026209995,0.26194786658653846,3471.855346914397,6251.751427283654,2394.124439033287,0.06686583,0.6128152,0.5257969,0.42104837,0.31272006,0.33355448,0.378487,0.43413606,0.46907848,0.57940984,0.6296935,0.7449149,0.7885655,0.15309134,0.092430085,0.029493332,0.034123607,0.044901025,0.08407036,0.13367291,0.21930979,0.24629681,0.21636625,19
0.029427165,0.2836951622596154,3706.71554986067,6444.473595252404,2367.767028830518,0.10050006,0.6227875,0.56370765,0.4141349,0.29555938,0.32940474,0.3332133,0.39407134,0.5784561,0.7177158,0.67712677,0.7385143,0.71350694,0.16876145,0.12271804,0.07133081,0.08032857,0.09589204,0.15306188,0.21049806,0.29271376,0.38711888,0.4063923,19
0.02651809,0.25684720552884616,3457.927995796262,6314.114896334135,2379.0347856779413,0.062181883,0.79505044,0.55154353,0.42502755,0.34466958,0.3039267,0.35337126,0.42018566,0.49085754,0.53984886,0.6067333,0.7268051,0.81292206,0.15353963,0.08992838,0.025378032,0.02791706,0.0349494,0.086304665,0.14639585,0.22647962,0.272008,0.25164944,19
0.028528072,0.23660606971153847,3334.0153467365326,5945.151742788462,2312.3025864260917,0.09321628,0.7242948,0.59728163,0.5233363,0.34915757,0.298839,0.30947903,0.3488166,0.5383452,0.70502853,0.6456179,0.7057399,0.7694502,0.14168908,0.08522386,0.03492114,0.044452887,0.052186456,0.14509995,0.3204239,0.5415934,0.51626027,0.37827218,19
0.02509396,0.23519005408653845,3243.4468208430253,5874.423452524038,2291.055071786625,0.091174245,0.6671478,0.57293487,0.4675831,0.3590783,0.31291956,0.30442894,0.38261196,0.5471289,0.6352374,0.62781733,0.6603818,0.7249246,0.14823924,0.09251993,0.035193216,0.040470872,0.05279344,0.09427776,0.17169884,0.3315857,0.3583276,0.27548698,19
0.025167348,0.23250450721153845,3181.2812678236846,5674.0818434495195,2315.506026752971,0.06161453,0.6481143,0.5715733,0.4647375,0.37921906,0.37669587,0.34068808,0.4314111,0.5460471,0.7095661,0.75501084,0.69603014,0.65446603,0.14837532,0.09455489,0.03841348,0.041271113,0.053856615,0.1017157,0.17509967,0.30803114,0.3444945,0.38941213,19
0.024947152,0.24295748197115385,3334.5446758889243,6086.773963341346,2383.1089481242566,0.06526511,0.637192,0.5486792,0.41756034,0.4003679,0.42664593,0.4663976,0.5274828,0.6094858,0.6518306,0.6409667,0.66694176,0.6917592,0.16161236,0.090342715,0.029716853,0.04011408,0.049040582,0.10876547,0.2287339,0.46372458,0.40046215,0.2832966,19
0.028450755,0.2635704627403846,3485.2206295610226,6060.105919471154,2281.8985230531293,0.09296649,0.6697593,0.54653597,0.40977314,0.28793874,0.28994417,0.30216798,0.3621721,0.5521375,0.7195844,0.7074785,0.77517474,0.7689653,0.14958896,0.08628567,0.030215422,0.038036704,0.046378065,0.09478611,0.19792046,0.35271582,0.3810367,0.362401,19
0.026256442,0.24961313100961538,3368.9335344870865,5952.025803786058,2222.900188366635,0.14040081,0.6830774,0.5807414,0.41667145,0.28658816,0.28832385,0.323745,0.37319675,0.50950694,0.58904725,0.5929347,0.64519066,0.6601969,0.14450002,0.08184109,0.024647731,0.032752212,0.04126127,0.076406375,0.14939846,0.21291532,0.29154453,0.31657857,19
0.026508432,0.24342698317307693,3149.168999228929,5617.101675180288,2083.223611972515,0.19076014,0.597678,0.48341623,0.39732838,0.2647444,0.2456084,0.25831673,0.3185759,0.48169395,0.6302224,0.6104179,0.63130254,0.68566304,0.13753404,0.08113379,0.027029067,0.02963933,0.04555179,0.109487,0.16935027,0.32139954,0.40494278,0.36835888,19
0.024472607,0.24427208533653846,3254.338274301897,5808.747182992788,2188.8723987047947,0.1401871,0.6152789,0.5428967,0.42288294,0.27953807,0.2732548,0.26874295,0.3133887,0.54945314,0.65421975,0.59795606,0.64142716,0.6852062,0.13763313,0.091237225,0.041656386,0.051861636,0.06311801,0.10657555,0.21681648,0.36513984,0.4023903,0.31880507,19
0.02760078,0.23800706129807692,3279.217890823508,5948.4645432692305,2349.3765943845447,0.0572008,0.6348251,0.6427805,0.55542415,0.3637364,0.3181724,0.31816792,0.3640725,0.5768483,0.7240712,0.6541961,0.5806836,0.6028702,0.15726842,0.10093169,0.04598935,0.05823723,0.067104705,0.12348096,0.29720864,0.34928885,0.30622303,0.2940688,19
0.03054616,0.2448054387019231,3270.8355426569187,5774.956618088942,2292.38604700175,0.05866352,0.6219153,0.6209458,0.5214561,0.3520163,0.32399052,0.28401962,0.40705478,0.66088426,0.64166677,0.56642145,0.6101026,0.5915102,0.15128906,0.09088079,0.03329261,0.04278626,0.057180952,0.11532525,0.17091477,0.2851484,0.3475209,0.31130686,19
0.027891232,0.24782151442307693,3367.1152970468625,5973.062086838942,2338.4707030601107,0.062981464,0.5981359,0.60532117,0.50545007,0.30424243,0.29740366,0.29181296,0.34238136,0.6708462,0.7367598,0.62706995,0.6057749,0.61555123,0.1539784,0.096565664,0.04219245,0.05602768,0.06985637,0.12126296,0.18785457,0.3063285,0.3261584,0.28540707,19
0.028612122,0.25067232572115383,3379.2124793946286,6074.930701622596,2345.9459982734134,0.06289733,0.60386,0.55480534,0.44103116,0.29508403,0.25636044,0.28023565,0.41673425,0.7140664,0.7490837,0.6325013,0.66242415,0.6600329,0.15416971,0.08571111,0.022134399,0.029468458,0.0455549,0.10977389,0.16745105,0.21421213,0.2411851,0.2243534,19
0.029038455,0.27227689302884617,3586.3173850855014,6350.969801682692,2343.8115631412143,0.099859826,0.7022531,0.6168545,0.47107697,0.34529036,0.340883,0.29784545,0.32602745,0.48988274,0.645897,0.61931986,0.7105553,0.76563245,0.17549029,0.12017465,0.06402833,0.07091725,0.08017807,0.13736781,0.21208714,0.32187137,0.37397167,0.34548,19
0.023580529,0.2416729266826923,3374.243116202716,6179.201096754808,2376.0292516648456,0.09644228,0.6730937,0.66351455,0.55206174,0.40621525,0.42174888,0.40836862,0.4591439,0.59483945,0.6990786,0.6500276,0.6711443,0.667697,0.15878123,0.09657951,0.03879531,0.04995795,0.057643674,0.09713139,0.16762161,0.27557695,0.29695487,0.29442447,19
0.024903584,0.2516639122596154,3443.520809964372,6233.448204627404,2391.9278636409354,0.06672762,0.7387816,0.6631491,0.48736393,0.39151534,0.35210127,0.34296978,0.42778307,0.60581577,0.6422141,0.6083813,0.70288944,0.7468727,0.14837374,0.08874262,0.03188097,0.038193904,0.040935647,0.08377649,0.13077676,0.16821264,0.20762984,0.24690504,19
0.02532397,0.247412109375,3336.709528873772,5986.3132887620195,2358.312524975362,0.06446036,0.70119494,0.6295202,0.5069449,0.3538032,0.35832015,0.32605347,0.33128294,0.51716197,0.6575044,0.6240502,0.70118,0.76200074,0.15619887,0.09648366,0.037214886,0.056404408,0.068018675,0.121544406,0.18098061,0.2481489,0.3073748,0.29167017,19
0.02585545,0.250830078125,3450.0465318576357,6212.163461538462,2408.2944601133086,0.0663886,0.71133536,0.66970366,0.6003286,0.38226557,0.29919562,0.3227632,0.383535,0.5200188,0.66932625,0.68270314,0.6572082,0.74125326,0.1530301,0.090649396,0.031503655,0.038426466,0.047906924,0.09218478,0.18803503,0.26821578,0.36176252,0.40731704,19
0.026451921,0.24481295072115383,3438.3130604892567,6185.246957632212,2351.0948273800336,0.09851519,0.7246861,0.6190105,0.4805722,0.36708894,0.33804852,0.3066525,0.32650417,0.4676001,0.65749717,0.6655316,0.75452316,0.7543331,0.14759493,0.091585904,0.03751066,0.04517003,0.05022071,0.09766236,0.17685257,0.25359532,0.2864695,0.30463737,19
0.027947145,0.2569448617788462,3508.7012400742087,6336.559119591346,2398.986335792354,0.06738947,0.70548075,0.642136,0.5900764,0.424837,0.35669154,0.32995632,0.39308664,0.55726254,0.6588578,0.66303056,0.6903887,0.7129534,0.16360494,0.08559271,0.018492507,0.027653487,0.03391173,0.07488559,0.150482,0.21822986,0.26029062,0.27456537,19
0.02702518,0.2539325420673077,3402.919236468943,6106.8992262620195,2311.414031894486,0.09037069,0.71149945,0.59927666,0.48612055,0.31221336,0.319329,0.30956477,0.36020356,0.45714986,0.58317393,0.61326146,0.695058,0.7743213,0.14941372,0.089858875,0.030602796,0.03836117,0.047434278,0.08078739,0.15190218,0.25742826,0.25658607,0.24434677,19
0.030531442,0.2645432692307692,3495.820484648698,6185.661057692308,2323.3862021649315,0.09614766,0.6292851,0.4875464,0.3791427,0.31711397,0.31095612,0.28610447,0.3735962,0.5401837,0.59967625,0.63468224,0.7235671,0.72259486,0.15238242,0.10144328,0.049880575,0.058938667,0.06663161,0.11486465,0.24106371,0.33768132,0.34538057,0.3663795,19
0.026887985,0.2612342247596154,3458.3079185132847,6241.564565805288,2397.616865590477,0.06802978,0.70064753,0.64125234,0.48358396,0.35591295,0.35742876,0.35316575,0.44047046,0.6131032,0.7064836,0.72842914,0.72644556,0.72246087,0.1643815,0.10020011,0.03763602,0.041369393,0.049023323,0.08864996,0.17984077,0.27916658,0.258791,0.23703949,19
0.014200874,0.12255108173076923,2241.13783307347,4295.7912034254805,2101.495684719932,0.04003845,0.5539592,0.6869088,0.6622641,0.53641284,0.5325132,0.46500084,0.42610022,0.415326,0.3840814,0.44811207,0.46296376,0.42689523,0.033730555,0.07119545,0.093437195,0.084733106,0.09838427,0.16223907,0.15462877,0.1566436,0.17654659,0.17222072,19
