mfcc_1_mean,mfcc_2_mean,mfcc_3_mean,mfcc_4_mean,mfcc_5_mean,mfcc_6_mean,mfcc_7_mean,mfcc_8_mean,mfcc_9_mean,mfcc_10_mean,mfcc_11_mean,mfcc_12_mean,mfcc_13_mean,rms_mean,rms_var,zcr_mean,zcr_var,centroid_mean,centroid_var,rolloff_mean,rolloff_var,entropy,num_peaks,mfcc_1_var,mfcc_2_var,mfcc_3_var,mfcc_4_var,mfcc_5_var,mfcc_6_var,mfcc_7_var,mfcc_8_var,mfcc_9_var,mfcc_10_var,mfcc_11_var,mfcc_12_var,mfcc_13_var,rms_mean_var,rms_var_var,zcr_mean_var,zcr_var_var,centroid_mean_var,centroid_var_var,rolloff_mean_var,rolloff_var_var,entropy_var,num_peaks_var,label
-205.24417368570963,4.333111186822255,-43.14331372578939,32.67094818751017,-27.83477560679118,23.463685035705566,-10.008106470108032,16.421621958414715,-8.129576086997986,17.988694190979004,-32.01976203918457,19.43962828318278,-2.980349898338318,0.0327931921929121,0.00023591454676837506,0.3275553385416667,0.004957333513738687,4299.327306695284,50861.76349503558,7061.295572916667,129471.8203941981,5.775484720865886,1.3333333333333333,190.4265911462264,93.37733547521658,9.34303935757594,94.76444801232368,16.72774576724795,13.969501385926984,13.578811402556596,8.957281953795448,18.536578378464615,15.94578060504197,7.101833202849472,8.84083800761851,5.358794250533829,6.622062573893861e-05,1.2282704572697056e-08,0.0007580256265867879,1.5752061259846272e-06,16269.575641670288,1010809991.010832,16794.84181933933,4585672566.089958,0.0636206777170527,0.2222222222222222,1.0
-215.21925136021204,9.434460708073207,-39.86240713936942,32.34496143886021,-23.102141652788436,24.43581281389509,-9.717028209141322,15.844364166259766,-9.19797968864441,18.664260183061874,-29.32448877607073,18.079561914716447,-4.211235046386719,0.030213357082435062,0.00020152433197446435,0.3216378348214285,0.005210037164166701,4272.867663955753,142314.91425604018,7010.4248046875,140943.64643096924,5.863406113215855,1.1428571428571428,788.1583570089209,52.80881525627759,38.82322847821313,26.866446645933966,21.09518410688509,4.746129855360629,16.875425318185304,37.4179226477923,7.548530663581183,5.6323423836274005,24.632268155056913,12.76899096002326,1.4029996500343356,9.592162893583759e-05,2.114569105418582e-08,0.0005111037168072705,3.7201180962055145e-06,18671.470658823953,25141751360.558804,17824.00608062744,9925325961.037066,0.04435508261793781,0.12244897959183676,1.0
-207.1299621582031,3.5111856937408445,-42.440015411376955,34.58357315063476,-25.472117614746093,18.912590789794923,-6.684267926216125,14.899287796020507,-13.322668075561523,15.45066032409668,-30.65233039855957,19.508282470703126,-1.8147585093975067,0.03326126337051392,0.0002777815272565931,0.32150607638888895,0.005942754392270688,4277.658442780579,46638.743780568904,7001.640625,175387.37869262695,5.9453246116638185,1.0,93.86845027081668,45.450585514424134,52.36705755939823,97.84011157638977,42.66964729693224,8.282478997944562,25.445216883531586,1.73185243944994,3.1312990756749057,17.339589827625097,2.346388043453044,6.529917157321469,10.63170223838016,3.053311319757612e-05,1.4503089873150938e-08,4.0180300488884045e-05,7.786759120186685e-07,7726.548646097353,880019806.3302807,4318.1665897369385,24562122757.222,0.012155264096836618,0.0,1.0
-207.35535539899553,2.927862899644034,-37.97077941894531,31.642381395612443,-25.70518902369908,21.604138374328613,-5.860112002917698,22.61699649265834,-12.347255843026298,19.704922676086426,-26.010107585362025,13.688224111284528,-2.592648548739297,0.03059385477432183,0.00021607807970472744,0.33487568204365076,0.0064492957301871484,4395.157448414878,88010.85447915675,7051.4404296875,85009.83119010925,6.079551696777344,1.2857142857142858,848.3072129143309,52.8716548464904,49.76301363105137,70.22257747810303,21.137836068634176,26.177635763079838,15.44936667480483,11.96673996357217,4.13738472069974,10.482676633765939,7.536181884931819,12.050232583940597,3.9901265706482114,7.337469310976182e-05,1.8237097474164135e-08,5.5493801479286705e-05,3.037822286607188e-06,12577.925710765388,3532757508.2229385,17068.965435028076,1705971803.0005314,0.012280231417987255,0.489795918367347,1.0
-211.03924730088977,14.131450176239014,-38.49822743733724,29.656956142849392,-29.565774493747288,21.869029998779297,-6.1972812447283,20.934601889716255,-10.320986800723606,19.252948655022514,-25.521911833021377,15.500892851087782,-4.3726580341657,0.031819052476849824,0.00019479076137132425,0.3115897472993827,0.007205899687297386,4125.38695865005,393959.53184585227,6824.563259548611,534014.2732196384,5.892466810014513,1.3333333333333333,1384.0303072101253,132.9800649697931,178.7276383374774,55.87718355725825,42.15180961834734,7.931216624138567,20.602187998614927,19.957310888146708,16.041949917417014,4.634923779327324,6.695796552843761,12.73004702388906,7.082962007349004,0.00015499554660109908,1.5063676835779633e-08,0.0003688984792273573,1.979388419445577e-05,72969.19778183699,472896547852.6514,132537.65906816645,1775883967664.2302,0.07103238769453993,0.22222222222222227,1.0
-204.33309020996094,8.927650666236877,-41.49318313598633,29.560758972167967,-22.041864013671876,23.604228210449218,-8.465103101730346,14.145817184448243,-10.99685230255127,19.90859451293945,-31.11846351623535,16.343839263916017,-3.1020316880196335,0.030561534315347673,0.00020563224388752132,0.31370442708333335,0.00577784526495286,4259.463392329924,80228.11950156694,7072.2216796875,94110.20302772522,6.017765998840332,1.0,253.07058487689125,55.11464720839622,15.367114718467928,62.07387003654353,10.292890476550966,6.113737054945668,27.17698031544411,20.81842191716627,3.1196386783542405,2.166482527278131,2.660946038548718,0.3841417631620425,9.924247667827803,1.3288135308885672e-05,4.3031276963174e-09,0.0004137326464240934,1.2502137676793522e-06,11523.582033982013,2431533656.916697,43167.58379936218,3510776131.1484246,0.02764952367551814,0.4,1.0
-199.22763366699218,4.743413639068604,-41.54916191101074,29.98246650695801,-25.22894401550293,24.3799617767334,-10.442974662780761,17.197867774963377,-10.155655860900879,17.956972503662108,-24.68125762939453,15.405232429504395,-1.7446683645248413,0.033309222757816316,0.00027115140110254286,0.32934027777777775,0.005866123717508198,4278.3269793616655,78610.6262402643,6982.978515625,64878.400802612305,6.097945785522461,1.6,168.28983869155869,117.65635482643734,46.09851186664309,57.48327051685716,11.89015581718937,29.663814467228953,3.138610204606666,15.369875070779235,4.277936443185899,5.691421806441793,5.782308814724675,2.5903062143079296,6.902182815266144,1.1852337279453228e-05,6.2730241487878954e-09,0.0008164165638111252,1.2654052386255179e-06,33624.04457438492,867255108.5466025,6030.91607093811,573456616.2634095,0.011270989495769754,0.24,1.0
-210.7447764078776,4.648271719614665,-39.40611775716146,29.14695866902669,-32.91950956980387,18.33064826329549,-3.7304392059644065,17.742035547892254,-10.29072634379069,19.964922587076824,-28.51475461324056,14.095664819081625,-3.0340728958447776,0.031082582970460255,0.0002218702908673246,0.31419089988425924,0.006088312761283215,4308.678939684464,141599.60756282872,6955.623372395833,158792.8283214569,5.851164658864339,1.5,518.2535150713649,62.55741027145902,52.30429421935049,10.19579602743478,18.10055364725536,8.02864729021058,25.62921126683877,13.389286332995246,6.9207678411966205,15.886537894026537,25.12188915635569,4.353677346952105,10.315620820909935,6.665820638738896e-05,2.509482270816219e-08,0.00036987887161422337,4.021759686621793e-06,35467.67034659707,18488729687.036846,24793.778790367975,11933894680.024313,0.08288626140890502,0.25,1.0
-197.37857564290366,14.927523533503214,-37.02751350402832,28.168216387430828,-22.30526828765869,22.676549911499023,-8.109378099441528,19.406412601470947,-11.820724328358969,18.427138805389404,-28.10644594828288,16.2904634475708,-5.530729055404663,0.034604101752241455,0.00024323009468692666,0.31476960358796297,0.007315463980529535,4193.67108175772,348071.60499902547,6998.490397135417,680725.8508602778,5.929345687230428,1.3333333333333333,578.0212020198557,306.160527987138,34.92329492504238,11.121918857412211,34.069655182547955,15.982133044781222,7.0280650793958825,20.384753435751843,7.948488682584082,8.131858983628186,5.32431384896659,4.646294263278833,2.9321666999833838,0.00011634744852994011,1.1779637069480773e-08,0.0008081295035667048,1.7348061195736972e-05,166685.20691385065,434815123473.3548,266477.6665800148,1630374309151.6917,0.1305543115243242,0.22222222222222224,1.0
-205.68152025010852,9.207276768154568,-40.453584882948135,30.6868995030721,-25.12847794426812,25.367022408379448,-5.216147071785397,21.414653142293293,-7.457178645663792,18.403280364142525,-27.96354760064019,14.658727222018772,-5.67937519815233,0.029422779567539692,0.00017383696578892542,0.294457706404321,0.004276813957099234,4234.891770332168,76776.91329475104,6997.0947265625,137154.16457917955,6.124391237894694,1.3333333333333333,761.2869669655049,51.33344597792729,83.92366755235744,71.68654878787169,28.056052681808964,14.017706675637776,18.851726027082616,4.710425414487771,2.289229536008075,21.63292539659565,8.413302686982297,7.262953633100977,3.702606492841223,4.7996709797301175e-05,1.1983651644235996e-08,0.00035123740767327904,1.5120474895646666e-06,19462.80967039139,2478797949.77337,21887.676450941297,4207116238.821774,0.023515575558424942,0.2222222222222222,1.0
-200.4903084891183,13.911094188690186,-38.551259994506836,28.124966757638113,-26.387175151279994,28.436485018048966,-1.551935076713562,22.121050425938197,-10.104143006461006,18.248217855181014,-24.766625268118723,15.11768913269043,-4.67034501688821,0.02877904660999775,0.00016483904359379916,0.29657273065476186,0.00448216668722701,4214.24735886416,134725.60599227014,6968.212890625,123659.1386795044,6.110017163412912,1.1428571428571428,573.3719585102469,42.86091212857517,50.30762349149258,49.386753467948814,19.825763141004334,27.501627626302312,40.97326009826044,12.63941459778467,10.969806471731754,4.759308173527699,5.284100732900029,4.187330656508233,10.526400543956397,3.0206744885779924e-05,9.845817228262286e-09,0.00048507194009647767,4.9681554074097165e-06,5503.344115793282,5288944325.661462,22565.87862968445,2125980834.0444295,0.016531095629080502,0.12244897959183677,1.0
-207.15189514160156,19.49125099182129,-39.2880142211914,28.00443000793457,-28.44833984375,21.902916717529298,0.6338001132011414,22.379814910888673,-9.122292709350585,19.6214298248291,-26.513082885742186,14.62257022857666,-2.3096489131450655,0.029591887816786767,0.00023124300205381587,0.27758246527777775,0.004487211910294898,4009.503680826246,121739.84919889437,6825.3076171875,98973.67882728577,6.0119424819946286,1.2,94.89563016021626,82.82625199938593,37.596522248340776,47.26186089158232,17.257540903580086,8.362992311200069,10.329835951716898,5.143659401052863,1.8563462502502808,2.1675884335991578,6.076542917428596,1.0958218474550088,4.947861087439622,2.770297542543709e-05,6.154806390615014e-09,0.00011691175861123156,5.579038666908981e-06,22439.674530484055,9133348710.238186,58009.42816734314,4437013795.854561,0.03182658306826852,0.16000000000000006,1.0
-202.23497881208147,3.33388124193464,-43.30265317644392,27.877861295427596,-26.217771530151367,23.656193460736954,-5.28282641513007,21.35168593270438,-13.229447977883476,17.675589152744838,-28.814591271536692,17.4836848122733,-3.6322945037058423,0.03088612588388579,0.00022287691431951577,0.32687717013888884,0.005732071252516758,4353.647550709889,76559.955838389,7085.2783203125,53758.94069671631,6.079708848680768,1.2857142857142858,146.23369807117066,45.09422602633633,22.110703655251314,10.505194116406063,11.832776226226997,17.317177701888202,16.874497038209864,16.626515704726536,8.771958371037124,11.232654781336183,28.14360627704431,8.326047739215083,12.210223597131883,2.0143447283670524e-05,1.0206082611563018e-08,0.00011119556595198486,2.770101536161874e-06,11595.49822928371,1913534744.9708736,10664.087533950806,2675163660.8861327,0.017716354556852117,0.20408163265306126,1.0
-214.33585684640067,8.013587125710078,-36.20211737496512,36.69972038269043,-21.941770553588867,25.529211044311523,-7.841529914311001,17.43814495631627,-8.203220060893468,16.144124031066895,-28.333576474870956,17.69046756199428,-4.400573347296033,0.029916347270565375,0.0002485621394693486,0.32066127232142855,0.004821848827274599,4266.662754988648,101549.35886456327,7004.1015625,102640.25807380676,5.903490747724261,1.2857142857142858,739.9084256659072,83.79299218253745,48.766030391522,10.431089045988172,31.246217295703122,14.905848944896466,8.517775480456061,30.63246093985921,10.627063570444873,11.428216927574924,8.498258288741251,7.781405383964665,7.069025969208674,0.00010186755537663577,2.5045035848527843e-08,0.0001165903494621772,1.5560465744043288e-06,4132.515830335684,2596047825.303963,7383.463382720947,2375497871.8263917,0.01672633400486881,0.20408163265306123,1.0
-211.96135965983072,13.77930490175883,-39.67549133300781,26.667253494262695,-33.36371421813965,19.258477687835693,-1.6074483195940654,20.922497113545734,-13.066614985466003,20.722338835398357,-27.71043046315511,14.409547964731852,-2.831786247319542,0.02853261896719535,0.00023202251471351096,0.30451569733796297,0.0046339054657108004,4199.996709763711,75482.42592546156,6947.648111979167,89007.25523630778,5.852060079574585,1.5,72.40754304746062,30.748998136639212,49.634483843212365,3.621528293352943,26.703593645293342,28.14899682287243,16.30565084690452,22.559437971679063,21.73425058298653,16.734431769609248,7.801995970943506,17.413426341676136,15.110503195257285,2.3821686917276117e-05,1.6335134773847415e-08,0.0002337202777260783,3.608878943292719e-06,29861.07416023088,1425761980.8035839,35613.42868540022,3012280949.9033604,0.06020800548062274,0.25,1.0
-207.64866256713867,17.51477414369583,-32.28370523452759,34.03261375427246,-26.99420714378357,23.939887642860413,-3.788169645704329,17.93251395225525,-13.853548645973206,20.480594515800476,-30.743142127990723,12.244711637496948,-6.19614620693028,0.031673873076215386,0.00019896400681318482,0.2848239474826389,0.0056437960377445934,4185.780676546901,365946.47413735813,6914.4012451171875,570804.3903112411,5.855181813240051,1.25,773.4827264237538,127.85761916183546,39.84220591877488,148.6938092257551,49.57061001494225,29.132683117458768,21.144955142000907,6.746404564457805,10.597336492559165,10.332309310335503,33.99244930556051,8.871014328052013,12.342557389337538,0.00010791120897652611,5.412268415784208e-09,0.00017441749388788958,2.7106875430011815e-05,73175.19547614883,352425703934.43335,210249.5290990919,1100487567839.5247,0.06590559708256194,0.1875,1.0
-222.2557830810547,35.71226177215576,-23.54502205848694,31.703358459472657,-25.479145336151124,25.52819080352783,-7.086930799484253,18.956059741973878,-15.864774703979492,12.38328139781952,-30.660643768310546,7.822115814685821,-10.818809270858765,0.026559679955244064,0.00016049896289587194,0.21956922743055554,0.003920568065878786,3830.824211717744,373099.53511903377,6677.4462890625,775372.3375797272,5.822520923614502,1.1,2232.3237887381574,701.1124876047827,161.32371255494257,95.43958283703265,37.44269704730395,17.05693325963617,13.046289324502476,7.410408924531305,21.147710004258442,36.95112234308711,9.567002123486747,17.367713145669626,15.751649971611062,6.67083584929572e-05,1.6727195083573536e-08,0.004053525836379439,3.6677922419618084e-06,323443.3749959276,397301320669.6506,669863.5921239853,4203956841547.133,0.33148417380572026,0.2900000000000001,1.0
-212.47234853108725,10.063942948977152,-33.735164642333984,30.0451561609904,-28.109153747558594,22.220472017923992,-6.836064338684082,18.520085334777832,-13.317115624745687,16.6601824760437,-32.23695309956869,11.814826250076294,-7.534515937169393,0.028763231666137774,0.0001713750307317241,0.3055284288194445,0.004507888001179008,4324.621417955815,94299.91242460716,7132.076009114583,84448.22371006012,6.039525906244914,1.5,807.0420810357059,164.772337847541,35.02359401932821,32.343841956230385,4.127061573384708,11.40897086330056,3.146676981562526,11.417329462149004,25.273573338354378,8.129048460686363,6.05922960235532,21.37494079050155,9.233648150238606,7.235839905940234e-05,1.4035086871920978e-08,0.0011315186327867544,1.997812856392957e-06,34216.303945891785,3633067694.6122284,17782.663785749013,2665344187.5113206,0.01074058290126661,0.25,1.0
-217.2433336046007,48.34248712327745,-14.512860774993896,39.68554284837511,-26.629110760158962,22.47398302290175,-9.882151736153496,16.44780010647244,-15.504515329996744,12.356941805945503,-32.108021630181206,8.694233973821005,-8.588651686906815,0.028935203846130107,0.00023141880531814726,0.20351683063271606,0.006731309354387029,3638.0106839468303,715642.0520741337,6443.212890625,1081882.6213147906,5.8858616087171765,1.2222222222222223,684.4666706286083,358.3343656591948,145.63895809186104,48.87073220206564,65.53264684143488,46.73172430909669,25.473773447314382,29.09870231714277,21.210452629139883,12.893846387741064,17.82307330073277,10.55807175195375,24.658905762649212,6.723741373762509e-05,3.2943933727744055e-08,0.0023325551048572995,1.3407474246900333e-05,190667.64075397115,473869314377.7852,499745.9265920851,2578999256693.592,0.2550373280826388,0.17283950617283947,1.0
-211.95548629760742,4.262781944125891,-36.47589182853699,26.70946764945984,-30.620222330093384,22.625835299491882,-8.00833311676979,18.870084047317505,-10.58793580532074,18.544334650039673,-27.276828050613403,12.039789080619812,-4.1235948503017426,0.029160842997953296,0.00023013791269477224,0.32712131076388884,0.006011150501392507,4406.523763197686,136565.1356835949,7082.4798583984375,130775.32082796097,5.957424640655518,1.375,169.70402025028307,74.25803812147768,69.71556497363775,40.12252721915678,10.775807336904506,23.604018988572626,6.227937370498664,9.64887350886869,9.264089400278394,16.782732551045854,4.104435551052973,4.840176404327721,9.548958342065559,1.3126980790108386e-05,5.8460884334885576e-09,0.0002756817841235503,3.932470691117129e-06,33470.319113841666,8472191089.489183,19019.75437067449,11663133459.164589,0.039183674306627836,0.484375,1.0
-183.0697275797526,16.54190508524577,-44.03771082560221,-43.11861673990885,-24.445209503173828,15.09503428141276,11.264429728190104,22.45223617553711,6.251105944315593,1.9790295759836833,-11.568357626597086,3.034624914328257,-0.9504123528798422,0.041077657913168274,0.0003458786789754716,0.175365306712963,0.0022576826590078847,4035.8466201381166,498604.6362177401,7570.1171875,591215.3228123983,5.461089134216309,1.0,1049.2940823656716,24.1042756268006,40.61568453126367,12.6153974970641,34.65474249184869,19.076582420637553,11.816642845516578,8.383266726130387,2.4893908389139043,12.383561760389147,38.89017151948949,3.2665642632544336,8.478536785778083,0.0002737450390074474,7.062844961669461e-08,0.00040656025681148965,1.6583395417010994e-06,107372.23109688384,242635993341.04843,215228.07637850443,182219812940.09885,0.19484929496926875,0.0,1.0
-196.96883392333984,-4.330843806266785,-37.0774507522583,-17.923248291015625,-35.44759654998779,2.246370553970337,13.63646411895752,33.12864112854004,-9.631627082824707,11.875347137451172,-6.721482038497925,3.3406593203544617,0.2782224416732788,0.031002401374280453,9.244862667401321e-05,0.19978841145833334,0.0019273110377935716,4570.091669944499,148167.89016360807,7578.4912109375,138671.45657539368,6.278301239013672,1.5,78.3454315183335,67.77289750758975,113.12337342569754,3.21782919584075,56.95579728583198,26.876019135079844,10.24283100618868,16.687420100210147,7.543519024119632,0.006275175197515637,0.9329659264508905,9.158675037637952,2.0147274279043472,2.038021863059406e-05,1.5702369038915717e-09,0.00021856876067173324,2.5103329431940585e-09,27149.5257128261,124559206.44604082,26860.457062721252,472936788.56704557,1.0139884579984937e-05,0.25,1.0
-193.56053670247397,-3.599777768055598,-36.61612764994303,-23.80876922607422,-37.62138366699219,-6.124043226242065,16.397841453552246,42.25334040323893,2.0361721515655518,8.288169860839844,-9.806888898213705,-1.181610617165764,0.15611068407694498,0.036399283756812416,0.0002487266659348582,0.1876808449074074,0.0015330530488442,4425.082600904254,147637.01638570757,7824.9267578125,122050.57382583618,5.855819384256999,1.3333333333333333,694.4954730131561,62.97102399241274,27.703200974487924,28.966959472367307,36.976357697858475,4.847014984164427,10.322219437808599,12.507780749606255,23.722050887209246,12.408319747284622,3.7362329610334406,14.7936609594182,4.143461598803254,7.938125926815507e-05,5.644026090849802e-09,9.450075230644238e-05,2.0394103178312287e-08,3407.345445379484,4771284519.339648,12762.616872787476,13255569528.404875,0.002653159610468315,0.2222222222222222,1.0
