mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,zcr,centroid,num_onsets,mean_interval,label
-235.12192,19.036175,-48.60552,7.685182,-34.60892,14.674889,-25.362947,11.201084,-9.215855,19.28137,-26.858023,7.3811865,-9.011267,0.03346633,0.3083521792763158,3833.8026046739556,11,0.16950566893424038,16
-246.63412,20.601213,-46.50064,10.00281,-33.3319,15.96191,-23.511639,11.173711,-8.935044,20.372412,-25.249052,8.996762,-7.3161974,0.03159222,0.30734477796052634,3813.6570177248855,11,0.18575963718820862,16
-221.12785,20.88192,-52.87117,9.845825,-32.25466,17.78224,-28.360878,8.839051,-9.252614,20.663761,-28.257893,7.139132,-8.5039425,0.0345598,0.30755037006578945,3871.1227932458346,12,0.15409606266749123,16
-213.39081,17.763493,-51.96369,5.724039,-34.906284,16.7278,-25.435286,8.113608,-10.921282,19.572062,-28.610441,7.7754087,-9.130844,0.036904186,0.3210577713815789,3954.451061167022,14,0.1607535321821036,16
-211.3345,18.014662,-53.174465,6.8819056,-34.50336,19.283392,-25.732067,8.1307335,-11.1851225,19.323431,-28.275003,9.346483,-9.892231,0.038271453,0.32352487664473684,3961.7030487748348,14,0.15539508110936684,16
-222.96335,14.5677595,-52.104877,7.9606214,-31.159328,21.730757,-24.3628,8.000258,-8.547982,19.597786,-28.855368,9.929763,-6.7044663,0.037712168,0.31629317434210524,3876.7687482052656,12,0.17731601731601734,16
-288.08282,82.1266,-14.71885,-10.114868,-7.7853804,6.0929513,-2.5760958,6.8708625,-7.945762,2.7510762,-8.043616,5.233938,-2.8287299,0.02094372,0.1388466282894737,2829.2082103135112,10,0.22187956664147143,16
-229.70491,66.068275,-41.04398,-18.400871,-8.203292,4.846566,-5.9314833,13.041256,-4.8229756,6.5926304,-7.819643,5.3666434,-2.7027042,0.03924031,0.14906455592105264,2970.1835929951612,14,0.15896738182452466,16
-244.8608,68.66999,-47.535027,-22.871248,-16.022018,5.6125174,-5.948176,6.8913283,-8.589055,2.447349,-10.712488,3.9704509,-2.3748047,0.03770344,0.14280941611842105,2849.4413336305347,12,0.19209235209235206,16
-238.27296,65.09889,-42.300316,-16.56242,-10.841089,7.584867,-2.7397242,8.264951,-6.46481,3.5861952,-10.039735,2.5629454,-1.4798352,0.036101054,0.14416118421052632,2940.2911636838353,14,0.151822780394209,16
-233.15436,65.132065,-42.008816,-19.566612,-11.800727,3.2450445,-4.2520337,12.059726,-7.431626,1.784025,-11.256485,4.7556906,-1.6825353,0.036668383,0.1505345394736842,2956.669620093352,14,0.1536089307517879,16
-228.36894,55.650593,-51.63573,-18.995169,-16.692854,4.443614,-5.9625707,11.531087,-7.8718553,1.9671228,-11.673585,0.55164,-2.331418,0.035740007,0.1602076480263158,3016.752052922666,12,0.1836487322201608,16
-254.10117,63.046257,-50.742783,-15.308364,-11.75128,6.0237145,-3.5787456,12.333416,-7.8277416,1.0339266,-9.449282,2.5644565,1.2151865,0.03286701,0.15124897203947368,2959.0282241422965,13,0.14512471655328799,16
-267.18878,70.08707,-44.81169,-16.954304,-12.428511,6.4320636,-4.5869894,9.311443,-7.7223425,3.3738413,-12.101416,2.7603583,0.3333332,0.031745452,0.14423828125,2796.7879760661976,13,0.13544973544973546,16
-257.10663,73.95828,-48.852364,-19.999731,-11.555395,6.585739,0.03776841,6.590336,-7.6638517,4.1702166,-6.9353304,4.3059716,-1.8756162,0.03471595,0.15214329769736842,2770.1531215511086,14,0.15360893075178791,16
-236.97603,69.13662,-50.144913,-18.038391,-8.552464,3.6613243,0.7861145,11.739802,-7.508103,-0.20341273,-12.123802,6.991058,2.6064823,0.036615513,0.15403988486842105,2849.461089042421,10,0.1547996976568405,16
-264.69183,72.42705,-43.85459,-14.726976,-8.281903,2.6521719,-4.745274,7.0552,-8.136803,1.0634282,-8.525492,2.4977946,-1.8670881,0.034037847,0.14530222039473684,2792.5046790251954,11,0.19040362811791384,16
-259.31686,75.95926,-39.70213,-15.7211685,-6.1399384,4.53451,-4.877249,8.116025,-10.905572,0.7086842,-13.513194,-0.42752767,-5.247327,0.03254656,0.12686060855263157,2722.8525281185216,14,0.1482504796790511,16
-264.08957,70.751686,-44.56096,-15.703899,-7.8419294,-1.230094,-2.004464,9.666687,-5.860884,0.84282434,-10.896811,0.9939293,0.32672927,0.03735482,0.14251130756578947,2780.919569614783,12,0.19209235209235206,16
-252.86113,76.82553,-44.889454,-18.14005,-9.651783,0.24457733,-5.307847,4.566447,-11.600199,0.47733998,-8.758313,2.3772967,-1.4889725,0.036383655,0.14068153782894738,2736.590764381806,12,0.17731601731601734,16
-251.0708,70.39271,-52.187767,-16.646112,-10.071492,2.5530457,-2.5216248,7.9032445,-5.6229677,0.66529936,-12.107947,2.5738642,-0.19299474,0.0331316,0.15450246710526316,2815.6087424673347,12,0.1836487322201608,16
-260.11417,69.0668,-44.4432,-10.934303,-9.658145,1.162949,-7.1020656,8.712144,-9.443943,-1.3156734,-10.530816,2.6682372,-2.1638184,0.03108458,0.1500462582236842,2853.734649595076,12,0.19209235209235206,16
-245.38916,75.333565,-56.091488,-14.045224,-10.454294,0.14596614,-3.0192566,8.516034,-7.0625734,0.69164455,-13.558846,-1.1277746,-1.15226,0.03262945,0.15125925164473683,2747.9148850085644,11,0.19736961451247165,16
-261.2947,69.57359,-44.925087,-18.69362,-11.705998,1.5902376,-10.618407,9.405389,-8.748611,-2.5092332,-10.4705715,1.8644913,-3.284357,0.030348964,0.14886924342105262,2888.2274258819275,12,0.13509791795506085,16
-257.24524,75.01878,-46.255817,-17.782373,-12.243168,1.2635417,-9.766663,3.2884917,-12.092566,-1.1209929,-9.879162,2.503402,-2.0565238,0.028699795,0.14649979440789473,2786.9197489678363,12,0.1899814471243043,16
-250.77249,70.98044,-44.473244,-19.228554,-11.95059,2.3591154,-5.5380583,9.92642,-8.619155,0.7921965,-9.223665,0.4618412,-3.4039853,0.02872628,0.1469212582236842,2862.7760886563033,14,0.1625396825396825,16
-238.19533,68.78543,-38.734955,-17.75646,-13.726837,-0.4103216,-8.512874,7.114408,-7.3754883,0.6727821,-10.233425,3.6571245,-0.98591536,0.037082475,0.14530222039473684,2909.8628222046436,13,0.16834467120181407,16
-235.3569,59.316,-39.398872,-13.744358,-11.09494,0.84980667,-7.8506413,7.685854,-7.952727,-0.79175943,-10.10151,2.0490253,-2.4634936,0.034936123,0.16148231907894736,3159.036727093646,14,0.15360893075178791,16
-249.72421,81.68335,-38.150234,-14.076375,-4.9557395,6.0867176,-5.839544,8.4477825,-13.291755,-4.772088,-14.571459,-2.5081818,-6.0564985,0.036800183,0.11996813322368421,2643.2787222029783,12,0.18153782725211298,16
-236.60294,72.51434,-44.366596,-17.021826,-14.736187,-3.6040714,-6.824483,5.5878663,-4.9312325,0.32603607,-10.955008,1.7469451,-3.7676427,0.03664781,0.1502672697368421,2873.1633136668434,11,0.19504761904761908,16
-254.90355,78.148384,-36.481747,-13.382531,-5.3008575,1.0860338,-5.990238,7.5325003,-11.477344,-1.5582752,-13.892537,-1.545567,-4.682092,0.037116956,0.12539576480263157,2682.905725214177,12,0.18998144712430423,16
-262.65503,81.94979,-34.921177,-12.309512,-6.8631487,5.095488,-11.034409,11.007805,-8.25211,1.835676,-13.507797,-1.0343732,-6.6558228,0.0350854,0.13181023848684212,2613.141053714685,9,0.16253968253968254,16
-247.74442,84.32181,-40.386223,-8.424485,-2.5192702,7.179815,-0.9873294,10.449437,-5.9612765,2.5912173,-10.032968,1.0702296,-2.6485436,0.035384193,0.12940481085526315,2635.8510199356683,12,0.18575963718820862,16
-258.6231,77.5197,-40.057056,-10.539021,-5.410791,5.1554313,-4.77427,11.498003,-6.2924085,3.1535845,-11.153682,4.4828444,-0.35500395,0.03300847,0.13365028782894736,2708.1477785766883,11,0.1811156462585034,16
-237.27605,68.077034,-43.88286,-15.139884,-8.876279,8.901342,-4.5120854,10.61556,-6.539144,2.2576032,-10.171315,3.3105586,0.076974005,0.03758009,0.14225431743421052,2855.9270152164845,12,0.18575963718820862,16
-237.15997,69.63508,-38.156883,-15.460516,-9.558905,6.4360147,-1.9437703,10.665445,-5.460247,0.3704121,-9.8190775,2.7220902,-2.1504405,0.038069177,0.14021381578947367,2853.542034654068,15,0.15092970521541949,16
-250.76291,11.724538,-52.629086,6.0568194,-21.511187,16.906317,-22.929688,7.8881397,-12.59898,19.544462,-25.31808,7.607374,-7.15244,0.03513822,0.2877004523026316,3609.362541554586,13,0.14899470899470899,17
-292.918,9.859905,-44.51528,6.775258,-24.156694,16.95464,-21.097473,12.164561,-10.128787,17.122656,-23.919724,7.9135017,-4.7722607,0.033353347,0.2825452302631579,3431.154521809835,11,0.16253968253968254,17
-216.4816,18.144028,-52.097054,12.472368,-26.116978,18.216146,-25.330914,14.179293,-14.625795,18.124943,-27.581512,9.408726,-8.028483,0.03379388,0.32767783717105264,4003.440910755048,16,0.1393197278911565,17
-248.13156,32.012314,-46.194805,11.848606,-22.46297,15.94857,-23.846478,8.325834,-14.205975,18.826904,-28.410912,8.519473,-5.7909493,0.030903757,0.2876233552631579,3663.593176603282,14,0.1464643293214722,17
-236.3234,26.479431,-41.22407,16.257189,-30.65804,17.694178,-24.449265,11.458467,-15.256435,19.737408,-25.28584,8.32859,-8.02121,0.031208457,0.3174085115131579,3881.2522271204166,13,0.17414965986394557,17
-251.80219,27.578672,-42.411064,12.054321,-28.052906,16.479168,-24.068802,9.612739,-14.282076,18.664713,-26.191088,8.386918,-9.582766,0.029675832,0.3027909128289474,3699.9245787550185,13,0.15673469387755104,17
-192.16951,20.223526,-49.671417,11.343893,-32.568657,18.57743,-25.500042,9.539817,-14.680017,20.757553,-27.760426,8.51156,-9.834634,0.037433572,0.3390368009868421,4075.3863771518472,14,0.16075353218210361,17
-381.50464,25.141247,-32.886448,8.504785,-20.987095,10.639526,-19.642002,6.8327565,-10.561044,15.419053,-19.606499,5.7590885,-6.597162,0.022347543,0.22278988486842105,2789.6584829142134,10,0.16769967246157724,17
-237.55275,22.770235,-45.751602,8.4049,-34.05015,13.217275,-20.952145,13.3278885,-15.174778,17.410254,-27.473063,8.262348,-5.916741,0.031781778,0.3032997532894737,3834.5030911659464,13,0.16834467120181407,17
-209.74307,20.991056,-46.474922,10.7129545,-34.58595,14.526409,-25.293034,14.254047,-12.326778,21.336123,-28.445751,9.335783,-6.225321,0.03569628,0.33466282894736843,4048.0454248328456,14,0.1625396825396825,17
-194.79802,21.724876,-48.70925,11.501023,-31.929554,16.30372,-23.722147,12.128152,-14.307762,21.097208,-26.774412,8.536653,-8.734552,0.035940144,0.3335526315789474,4010.8982394757645,13,0.14899470899470899,17
-214.33492,17.078747,-48.04799,7.4698887,-32.008717,15.457127,-22.660393,11.75407,-13.353291,22.485783,-28.399555,8.622727,-7.0308814,0.034936182,0.3243935032894737,4006.5546341503905,13,0.17027966742252457,17
-229.07146,22.828167,-43.42759,12.901039,-30.188871,14.216827,-24.517942,8.04361,-11.988218,22.259453,-25.131582,9.3151865,-7.5796633,0.033235878,0.3090357730263158,3825.9035220979886,13,0.16834467120181407,17
-291.8264,22.107683,-39.28141,11.314993,-26.609632,19.45121,-18.832436,9.834495,-13.661817,19.094275,-21.85396,6.367101,-8.758939,0.028887494,0.28880037006578946,3521.6000489328726,12,0.15620696763553907,17
-235.11464,17.850304,-47.642002,12.307592,-30.956388,16.446402,-24.666393,8.781583,-15.574904,21.688982,-24.874155,7.8721743,-8.295902,0.035491586,0.315625,3877.089611409794,13,0.16834467120181407,17
-205.36008,22.52776,-52.131565,9.380674,-27.307722,17.284208,-24.912693,13.665989,-12.694791,21.350073,-29.538784,8.620403,-8.710156,0.03595919,0.3237510279605263,3986.85838497933,13,0.156734693877551,17
-228.20282,18.803684,-48.150047,8.489011,-30.586634,16.10916,-25.612328,8.506003,-13.694454,21.246052,-25.881878,7.7358513,-10.00286,0.033246916,0.3206722861842105,3910.0567654571746,13,0.16640967498110357,17
-188.82518,15.943475,-53.457256,6.838506,-35.23129,17.619427,-25.436037,10.665403,-13.693237,21.790121,-27.434546,8.643685,-8.386813,0.03651933,0.34697265625,4109.458293056362,13,0.156734693877551,17
-220.98076,21.122446,-48.041237,11.58013,-33.098156,16.16216,-26.45076,13.126431,-11.090666,20.662497,-27.696947,9.378608,-8.09358,0.031119421,0.32855160361842106,3990.6655035246763,12,0.16253968253968257,17
-199.06725,22.323082,-46.64781,8.929976,-33.085217,13.210549,-26.663765,12.196652,-12.839126,20.616728,-28.938595,9.444098,-7.4658575,0.037047014,0.3326223273026316,4013.5741598002305,14,0.1536089307517879,17
-197.4749,19.48861,-50.27986,11.577441,-31.724878,20.078959,-25.043709,8.955677,-15.252703,22.070436,-25.16145,10.645487,-8.306522,0.035479926,0.33473478618421054,4044.5881994599918,15,0.14263686426951733,17
-199.4205,17.235422,-48.65129,8.090982,-32.51828,16.736055,-25.697142,8.516558,-13.706871,20.241882,-26.397814,8.561459,-8.413782,0.037094172,0.33812705592105263,4058.2703675494445,13,0.1683446712018141,17
-190.74883,17.420704,-51.35522,9.547506,-30.355833,16.776403,-25.05798,7.5569644,-13.4544525,23.003195,-27.396534,8.913126,-8.082957,0.038376134,0.3342413651315789,4032.4916396218828,13,0.15866969009826154,17
-209.48291,15.396728,-51.001522,7.9436126,-32.914337,19.280836,-23.682869,7.2405834,-15.768247,22.057882,-24.778555,8.632005,-8.5306,0.035536252,0.3320415296052632,3973.196918322325,15,0.13766115970197604,17
-185.86563,15.533765,-55.10227,7.1760902,-33.63163,17.284437,-26.926926,7.4601197,-12.611146,22.436369,-26.267673,9.354574,-9.628198,0.03499489,0.3436060855263158,4076.450047743445,13,0.17221466364323504,17
-220.88623,16.366438,-50.37239,9.58379,-31.232546,21.153141,-24.765383,6.897657,-16.189636,22.00761,-26.149574,9.041106,-8.391349,0.03504249,0.3213353207236842,3960.2730522409365,13,0.1683446712018141,17
-195.18253,16.838388,-53.37497,9.080375,-35.903336,19.58877,-25.007748,9.4671135,-13.754832,22.928831,-27.661865,10.714358,-7.5215645,0.035955068,0.34003392269736843,4086.0672073464802,13,0.1741496598639456,17
-266.94034,21.136425,-41.43942,10.633113,-27.23655,17.143835,-20.510729,8.617281,-11.453916,19.444424,-23.74133,6.967307,-6.330048,0.03105321,0.29074321546052634,3528.4296630346284,11,0.15789569160997732,17
-186.27937,13.395196,-53.64816,6.8648796,-36.96778,17.952703,-27.177252,8.904044,-13.918327,22.1448,-26.830286,10.25724,-10.54658,0.03807258,0.35081208881578946,4164.369566346295,13,0.16447467876039307,17
-204.43224,16.000805,-47.855423,10.226577,-36.08291,11.13745,-27.532545,14.0149765,-10.664247,18.682217,-28.381523,10.624136,-7.969095,0.032269616,0.3432154605263158,4130.673795219474,14,0.15003663003663006,17
-271.2894,69.7954,-50.36478,-19.335625,-10.989351,2.160913,-2.9768777,7.85771,-7.773495,4.469412,-7.013925,1.2705897,-0.981424,0.028605333,0.15914884868421053,2812.5851277233332,11,0.19504761904761908,17
-265.9997,73.92095,-60.149338,-14.621587,-13.593797,-0.9710249,-2.4751363,4.918032,-8.953411,8.17689,-6.392691,3.578996,-1.947777,0.027540192,0.15484169407894738,2724.897999827437,11,0.20433560090702949,17
-260.99652,68.87399,-43.889313,-8.492789,-12.393229,6.256518,-2.8358293,8.832081,-9.992556,0.20255044,-11.141567,-1.3303974,-6.810231,0.029864883,0.14437705592105263,2754.1803155213565,14,0.15182278039420896,17
-275.92227,82.83889,-48.089264,-9.079254,-11.432503,3.6689565,-2.591496,9.28257,-5.64951,4.5509386,-8.827691,2.031936,-2.1671844,0.028615324,0.13624074835526315,2549.94151745268,11,0.21130158730158727,17
-269.2267,73.87439,-44.524784,-10.847439,-12.124233,3.7021587,-1.3670741,10.620288,-8.173236,0.69750303,-8.855993,1.7948502,-3.105998,0.034049474,0.14530222039473684,2720.208589310948,12,0.18787054215625643,17
-302.16168,83.47721,-45.087215,-7.9396863,-14.481368,1.8914157,-1.388766,6.827963,-8.842166,3.3568041,-7.603089,1.522942,-3.5751076,0.024735987,0.1346217105263158,2535.72890196487,11,0.1741496598639456,17
-261.1908,75.01848,-48.96391,-12.116174,-11.197318,1.6742095,-3.2890615,7.589417,-9.801622,2.1227589,-8.688701,1.3423865,-2.6633043,0.03494052,0.1386667351973684,2630.3932242914725,12,0.19209235209235206,17
-269.10626,68.42703,-47.31049,-12.209376,-12.579983,1.0310975,-2.4148514,8.663697,-10.549294,1.5193763,-9.784987,0.34593108,-1.8472562,0.030328218,0.15639905427631579,2838.9591731133955,13,0.17414965986394557,17
-265.70026,75.37064,-50.298485,-19.294775,-14.849694,-0.25179324,-7.229089,5.4286013,-10.619848,3.1992555,-5.38718,3.597145,-0.80644137,0.032604523,0.13948396381578948,2641.8821180372533,12,0.1752051123479695,17
-261.1578,68.16981,-51.49712,-18.969582,-15.913945,3.2412572,-4.921859,5.626678,-11.467382,1.3662636,-7.159705,5.253974,-0.07314315,0.030803198,0.15463610197368421,2806.7559491317525,12,0.18575963718820862,17
-279.2868,70.98703,-48.992718,-15.536604,-14.352451,1.8812687,-2.3826642,7.334605,-9.05455,4.1331077,-6.269307,1.8043587,-1.7238375,0.02865968,0.15650699013157895,2759.5161550702833,11,0.20433560090702949,17
-270.4546,62.654953,-51.880684,-16.07597,-11.948083,3.0353448,-3.195601,8.280662,-9.805628,4.08123,-5.9729185,3.053733,0.005513905,0.02575457,0.17175678453947368,2958.3290534928215,14,0.15539508110936687,17
-261.16077,66.53216,-48.131336,-14.117291,-13.233318,-0.54889065,-5.3295317,6.759577,-9.833512,5.664656,-6.016474,2.567494,-2.9070172,0.031378318,0.1582545230263158,2897.9075374536264,14,0.15896738182452466,17
-279.59427,70.34941,-44.058403,-11.970126,-9.502356,1.3034678,-4.94412,4.929082,-10.244227,1.6361418,-5.4932756,1.3380507,-2.947536,0.031202836,0.1581311677631579,2827.920535783846,11,0.21130158730158727,17
-263.2221,72.06009,-49.277374,-9.867219,-9.759521,0.33839774,-3.1018593,8.095958,-9.286825,3.0351791,-7.963638,-1.5948735,-3.3931108,0.031460635,0.15676912006578947,2765.4228016302313,13,0.1741496598639456,17
-275.23956,72.236336,-45.17595,-8.383072,-11.599949,4.8718343,0.73089665,10.156288,-8.594415,5.3845124,-8.324277,0.90637225,-3.4261,0.0276289,0.14880756578947368,2731.2359833645205,10,0.2296195515243134,17
-264.85104,61.502842,-47.850544,-14.253029,-14.37075,4.3647356,-1.9621724,11.505434,-9.863659,2.4902525,-8.2857,2.1450336,-2.2045267,0.029290278,0.16024362664473685,2937.1481402968866,11,0.18808163265306121,17
-273.59683,64.42021,-44.25394,-14.220354,-11.151116,4.7312155,-1.9097658,9.087287,-12.174093,3.0377274,-8.242124,1.6447302,-1.9746218,0.02724314,0.16141036184210528,2916.7680260970915,13,0.16253968253968257,17
-279.11234,66.00377,-46.563393,-13.969905,-15.495057,5.574143,-3.682959,8.352599,-8.487254,6.4215474,-8.227183,2.6021047,-1.4740202,0.02685981,0.15670230263157894,2832.1253590247343,11,0.19272562358276643,17
-276.53488,65.94968,-46.779427,-13.664981,-11.804636,1.6921253,-2.46305,10.883568,-7.610359,1.3662866,-8.935743,1.626949,-3.975466,0.026867999,0.1585474917763158,2871.474081776491,12,0.1836487322201608,17
-264.37238,61.932533,-45.491436,-13.206951,-12.856645,3.632453,-6.129872,6.382252,-10.119791,2.3405607,-8.351375,3.430383,-1.5938326,0.03238103,0.15869140625,2951.8708969362633,13,0.16447467876039304,17
-258.41037,66.31768,-51.53376,-12.569413,-13.070878,6.462229,-2.0866897,5.9272604,-11.440876,2.1446245,-8.154658,0.57206446,-3.7028122,0.029973334,0.15450246710526316,2840.4221770716936,10,0.2270395565633661,17
-262.38715,67.09241,-49.758923,-17.58558,-13.969076,2.1556532,-6.1377306,6.066895,-11.803937,6.3100395,-8.94583,2.0748177,-2.8027482,0.028904987,0.15080180921052633,2844.082320214418,14,0.14289202860631434,17
-255.05623,64.256134,-50.558296,-14.107251,-12.894495,3.7235136,-2.46394,8.355603,-12.500112,4.204432,-8.084712,2.910088,-4.587744,0.030980531,0.16508018092105264,2898.9262525356594,13,0.16060468631897204,17
-263.24448,67.64501,-51.435566,-18.106552,-15.462542,3.3717697,-5.0089154,7.0131593,-10.429997,3.3501077,-7.1200724,4.9176593,0.48292318,0.028026005,0.15452816611842105,2828.7012980189106,14,0.15539508110936687,17
-273.4972,62.931416,-49.414715,-17.812994,-12.451072,2.6849477,-3.6240444,8.339907,-8.474172,3.2102206,-8.776973,1.8456273,1.2203627,0.026482893,0.16220189144736843,2967.8481381534016,12,0.17942692228406515,17
-263.594,59.020344,-51.88088,-17.652512,-13.872826,3.7143798,-3.9986167,9.894575,-10.775304,4.796282,-9.720064,3.7699306,0.27214047,0.024261959,0.16843133223684212,3000.0141034028393,15,0.13766115970197604,17
-252.9104,61.47286,-52.06426,-16.189932,-13.764638,4.099901,-2.9703767,7.9974194,-8.945279,5.259082,-10.154882,3.4486187,0.3572863,0.030846018,0.16541940789473683,2927.976478870489,14,0.151822780394209,17
-266.8814,58.25262,-45.350452,-16.173067,-14.1245,4.8087244,-1.0240631,9.400721,-8.626554,3.6389103,-8.487113,3.5146372,0.9783173,0.028671358,0.16452508223684212,3041.622007790255,15,0.14927113702623904,17
-265.15515,63.879658,-51.89613,-15.974383,-11.591552,3.4614165,-2.5723822,8.90554,-8.436402,4.353898,-8.159758,3.1309083,-1.4600457,0.030614058,0.16498252467105262,2897.188549994096,13,0.17414965986394557,17
-187.98253,13.759475,-63.2098,7.5885577,-29.560524,22.195759,-28.6399,7.6569304,-8.133379,22.872248,-29.175943,7.9928513,-5.360069,0.040356778,0.3162777549342105,3927.7000165459167,15,0.1409782960803369,18
-205.44908,20.046968,-58.56243,10.172466,-29.756823,21.652424,-25.277603,5.371241,-10.283785,23.06414,-29.412582,8.078174,-6.5315223,0.038111083,0.30777138157894735,3816.06718228427,13,0.14318972033257746,18
-238.61081,19.929533,-54.239143,13.040565,-27.516088,23.487103,-23.052904,9.33811,-10.423142,20.60012,-27.278996,8.085303,-6.395072,0.035331823,0.2969675164473684,3743.1927218064284,12,0.18364873222016084,18
-200.35872,20.023417,-58.787632,8.045565,-28.443935,26.093397,-24.175468,9.520366,-12.707811,22.432745,-28.382252,7.2436085,-6.739597,0.037349153,0.3147306743421053,3893.0925298239276,13,0.1741496598639456,18
-213.56197,22.556854,-61.129482,9.76086,-25.135292,22.101732,-28.858175,7.587005,-10.560434,22.120667,-28.147379,9.361514,-6.284152,0.03569305,0.29803145559210525,3769.3904506627923,14,0.15896738182452466,18
-211.24498,17.634258,-56.660866,10.498137,-29.755009,20.142742,-25.978651,11.81867,-12.389864,21.214216,-28.271439,6.165581,-8.1388855,0.03534672,0.32625925164473685,3949.5765230839093,12,0.16253968253968254,18
-196.79959,11.317894,-62.20049,10.247802,-29.000023,20.651197,-28.721155,8.792662,-13.592151,20.765688,-26.737127,8.10391,-6.6386695,0.038609415,0.3335063733552632,3991.7019351486415,11,0.17879365079365078,18
-203.59299,12.963735,-57.360252,7.295741,-31.152456,23.292515,-25.907957,11.793915,-10.765229,21.837719,-28.853735,7.3097105,-3.6607442,0.036606643,0.3389134457236842,4046.8931439267812,13,0.16060468631897204,18
-188.0281,10.886663,-61.582684,7.3290644,-30.786564,21.695187,-26.631178,10.296284,-12.742449,20.843287,-29.263977,7.3987484,-5.6497836,0.03897088,0.33743832236842103,4049.0226992160874,14,0.1607535321821036,18
-199.99704,15.096968,-56.121834,14.216782,-26.896914,22.801264,-25.784086,9.960799,-10.499799,19.801275,-29.69439,12.806881,-5.178307,0.034721285,0.3360402960526316,4030.7571780597127,13,0.1741496598639456,18
-192.04517,14.897268,-56.64484,16.485025,-27.670427,25.471518,-28.506372,7.109333,-11.662981,20.740242,-30.846363,8.794122,-6.394247,0.03929504,0.33555715460526314,4009.7454200287425,13,0.17608465608465607,18
-206.56232,17.51061,-56.76206,11.038071,-25.425797,23.293482,-25.773844,8.548537,-10.471792,21.934229,-29.808695,9.288915,-8.520038,0.036297254,0.3245888157894737,3922.684632502299,14,0.1536089307517879,18
-191.51437,13.807017,-57.952587,9.90108,-31.948626,23.917944,-25.923237,11.089215,-11.557069,23.080214,-30.149607,7.9941335,-5.145591,0.04082726,0.3392835115131579,4054.7414592098125,13,0.17027966742252457,18
-188.5777,14.066432,-60.72622,8.950692,-30.698378,25.228945,-24.026175,11.866438,-13.3700695,23.758846,-29.437796,9.421953,-2.87593,0.041199252,0.334375,4016.3547841883264,14,0.15539508110936684,18
-220.92769,16.61292,-54.265858,10.873601,-28.549648,24.04684,-21.503988,8.617616,-11.735841,20.283134,-29.501326,8.368796,-6.5992193,0.036911543,0.31285464638157895,3823.45326454655,13,0.16640967498110357,18
-218.61566,14.814046,-57.593395,7.3016243,-27.174063,23.354908,-24.928198,8.243628,-11.4699335,21.244097,-26.47109,9.212532,-6.2431808,0.035632666,0.31356393914473685,3861.7542159028517,13,0.16834467120181407,18
-188.58923,10.886711,-60.47454,9.348877,-29.002506,23.741158,-26.406729,11.378429,-10.834731,22.654957,-28.180462,8.125655,-5.069227,0.03784636,0.33935546875,4068.313971252925,12,0.18153782725211298,18
-192.95683,13.770296,-61.847874,10.216262,-25.287203,23.647503,-26.505608,8.981211,-10.2435665,21.667896,-31.259863,8.800568,-5.495833,0.03786133,0.3288445723684211,3953.6423893458204,14,0.1607535321821036,18
-214.74971,14.169363,-55.881596,9.449385,-30.957226,23.196697,-24.92684,10.00559,-9.942573,20.143835,-28.508198,7.252164,-5.8295135,0.03727481,0.31595394736842103,3891.075513531255,14,0.15539508110936687,18
-202.42271,13.853472,-55.447662,11.492871,-32.68125,22.463112,-24.599417,9.586081,-13.798533,19.483473,-28.97523,8.180035,-5.1047583,0.039889395,0.33767475328947366,4039.40474567096,14,0.15718123146694576,18
-272.8197,13.283925,-48.79468,8.2412615,-29.110205,22.03541,-20.96933,10.7740755,-9.807899,16.978525,-26.017742,8.371199,-5.1280947,0.029882556,0.3033871299342105,3631.4477756457086,11,0.17182766439909297,18
-214.24751,21.143879,-51.081177,9.253994,-30.397112,18.384306,-25.034954,13.550118,-11.003185,20.975307,-26.86104,8.324576,-5.589472,0.034979463,0.3223118832236842,3943.9782115198127,14,0.15360893075178791,18
-207.81392,20.609425,-54.43507,12.487814,-25.63638,21.055925,-25.614222,12.158957,-10.415216,21.832943,-26.605364,7.229218,-6.329556,0.037358005,0.3109066611842105,3866.8779724039473,15,0.15092970521541949,18
-223.4255,23.227762,-49.70454,14.687082,-27.552675,21.868563,-24.22148,6.9296412,-11.121313,21.297318,-27.630814,7.1559906,-6.391894,0.036919545,0.30251850328947366,3813.9033891848576,14,0.1625396825396825,18
-228.77669,17.848593,-54.28445,10.732706,-29.50919,21.795351,-23.426226,12.526109,-11.729983,21.870256,-25.275833,8.323055,-5.5982237,0.032830853,0.3094777960526316,3849.1821562686728,13,0.16447467876039304,18
-219.19092,15.438961,-56.43802,8.238859,-31.791935,22.90198,-22.240877,10.000633,-13.300727,19.594719,-28.440643,7.318842,-4.231134,0.036203727,0.3107216282894737,3857.562945161334,12,0.17731601731601734,18
-191.49948,14.724625,-55.577312,8.34082,-30.61915,21.699722,-25.857294,10.192979,-12.2078495,21.132156,-28.959423,5.8384457,-5.098828,0.041360017,0.33291015625,4006.456015170624,12,0.1667614924757782,18
-204.21388,17.014828,-57.10866,10.181821,-30.88628,25.105394,-27.025036,9.869694,-13.392531,20.206076,-29.5138,7.8378696,-7.0057096,0.03736034,0.3317639802631579,4006.3562545523864,14,0.15539508110936687,18
