mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,rms,zcr,centroid,bandwidth,rolloff,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,chroma_6,chroma_7,chroma_8,chroma_9,chroma_10,chroma_11,chroma_12,tonnetz_1,tonnetz_2,tonnetz_3,tonnetz_4,tonnetz_5,tonnetz_6,mel_1,mel_2,mel_3,mel_4,mel_5,mel_6,mel_7,mel_8,mel_9,mel_10,mel_11,mel_12,mel_13,mel_14,mel_15,mel_16,mel_17,mel_18,mel_19,mel_20,label
-320.73285,96.682205,-36.654686,-21.043911,-7.897091,-0.420955,-8.034303,8.43886,-11.853521,1.4895921,-9.6521,1.5570042,-1.276592,0.019696545,0.12143179086538461,2416.166957330709,2336.619490952804,4995.703125,0.63386446,0.6524354,0.6934787,0.613796,0.4863976,0.4624315,0.47445858,0.50065476,0.49093983,0.5043996,0.58328295,0.63730204,-0.014739304102199834,0.002271803098821295,0.033943751196448116,0.005762737158398919,-0.0027322334702412046,-0.0004951988776715487,0.00097587315,0.0015321336,0.0026070154,0.0052863974,0.011891315,0.016946707,0.0075253537,0.0062163803,0.007821454,0.00848723,0.009281643,0.011866838,0.010717522,0.013568245,0.030537002,0.024515467,0.026851393,0.03844306,0.05381233,0.04570487,18
-296.91876,89.12422,-45.958908,-19.620314,-12.422261,0.4190784,-7.638076,7.945615,-10.177786,5.4269834,-7.3886433,3.9221268,-3.6462069,0.02026009,0.13448768028846153,2470.8212939083255,2277.511777078074,4926.382774939904,0.5584229,0.6458081,0.6067176,0.54117906,0.519946,0.5465242,0.43703395,0.41779485,0.50724936,0.4813154,0.46297073,0.51166344,-0.01184173039643301,0.0194098715212536,-0.03653234025606791,0.029913769662379713,-0.0028441167202967427,0.010077882500795247,0.0018384081,0.0028934656,0.002954917,0.005516089,0.017949544,0.009061623,0.0060495953,0.006525686,0.0068013584,0.008179443,0.009388898,0.012346531,0.0132488,0.0084590735,0.012589174,0.017283686,0.016600125,0.020191072,0.019840777,0.028227698,18
-305.90057,91.07758,-42.95156,-20.75704,-10.862188,-2.4908807,-11.785152,7.0249567,-9.497694,7.81781,-8.183775,0.45160788,-5.8928766,0.019372145,0.12660381610576923,2418.2652741119787,2293.5344314112945,4781.282113882212,0.4551904,0.44459906,0.4745696,0.56438226,0.55183536,0.5555087,0.614371,0.51048297,0.501583,0.489715,0.53083235,0.48901558,0.002337359532653859,0.010247142193212308,0.00144977389046727,-0.0035004974557808445,-0.001349423187012283,-0.001683902188848936,0.002059312,0.0028103068,0.0025673604,0.0035886276,0.0041695596,0.0051557864,0.005021573,0.005959226,0.0065133516,0.008933478,0.010272842,0.011555132,0.010506284,0.012000377,0.018920887,0.01923943,0.013103263,0.01821615,0.018958898,0.018686287,18
-321.62332,86.01505,-35.009857,-18.444971,-7.8013783,1.0152466,-9.428835,8.291831,-8.467518,2.7638865,-6.153601,4.3007894,-4.0058117,0.019671319,0.13011192908653846,2523.4530058434602,2441.0199737785492,5218.406137319712,0.602113,0.59197617,0.67257434,0.6863912,0.63005555,0.6003669,0.5395955,0.42443725,0.48248234,0.49370182,0.51580447,0.57832724,-0.005732868862654644,-0.02016617858293863,0.0018155133781519305,0.018467280211356497,-0.0031699575688555765,-0.004185170902369078,0.002258606,0.0021328356,0.0029545317,0.004383108,0.004982287,0.0065467358,0.005263286,0.006685611,0.008682932,0.009164778,0.0067598093,0.008542585,0.008117519,0.009973867,0.011909358,0.013287574,0.013090831,0.017469931,0.020459866,0.03085493,18
-319.6724,89.63393,-37.074722,-19.006933,-10.438837,2.847445,-12.567937,5.441819,-11.398015,5.1831393,-4.601003,2.6436446,-4.0405903,0.020146629,0.13046875,2516.555939307583,2351.865801759904,5091.774338942308,0.51787573,0.6160406,0.6084481,0.59443283,0.6239301,0.67380166,0.60309595,0.5027829,0.5467957,0.49978542,0.4463018,0.4827759,-0.005178407873692604,-0.0020064538514670467,-0.007392502461488984,0.018284999837095427,0.003540932329154825,-0.008361996495379812,0.0024192359,0.0020524238,0.0029545352,0.004882485,0.0044818134,0.005797453,0.0058061876,0.0073040365,0.006814588,0.007392543,0.008560484,0.012038785,0.008995409,0.010213972,0.013504986,0.013306569,0.012631415,0.020084556,0.021855848,0.026949717,18
-299.6741,92.601265,-42.59104,-22.368662,-13.514466,-0.7384291,-11.148593,7.2001004,-7.5889225,3.227944,-8.942443,1.0433042,-4.077217,0.021993993,0.1290827824519231,2457.561900134943,2288.8905375188483,5010.7763671875,0.63842964,0.6047864,0.5836897,0.5025485,0.46311334,0.51945883,0.5247312,0.43894693,0.4723572,0.5286689,0.560416,0.5177399,0.011434460982952366,0.0046644950698898815,-0.03820112602641999,0.023148419206531615,-0.0029797276122882272,0.010202367123789547,0.0021329306,0.0032747875,0.0035722882,0.004669849,0.005106941,0.0075424802,0.0066395006,0.010287158,0.015204737,0.022178702,0.0139858015,0.012179129,0.01227847,0.012449565,0.0131687205,0.01595183,0.021096082,0.028697502,0.029400054,0.03819441,18
-298.22116,92.18303,-45.09012,-25.671808,-13.46759,-0.026045814,-8.486401,6.1900444,-8.473664,4.704429,-8.390989,-0.5780917,-4.3093567,0.023289774,0.1270733173076923,2409.100776280501,2252.1169848059903,4795.030235877404,0.5447446,0.5146413,0.49858797,0.4555877,0.44131893,0.4301022,0.37992468,0.37869516,0.52015895,0.54415536,0.44281393,0.494944,0.013382758081950087,-0.008271900939342392,-0.010446775847903211,0.03352093235231311,-0.005653657267786044,-0.003374421546378923,0.0020192352,0.002536964,0.0029994103,0.0038842256,0.0048989956,0.0068536564,0.007984936,0.008597915,0.010935412,0.0077015646,0.008456329,0.010729577,0.010735788,0.009337845,0.012663287,0.017561095,0.017189056,0.019704508,0.026527775,0.033335064,18
-313.04507,95.107895,-43.133938,-19.671404,-11.475456,0.5652994,-6.771033,8.3941555,-10.011379,3.8873274,-6.6658597,1.6373942,-3.8157337,0.019844504,0.11997821514423077,2302.664696169179,2231.783145797522,4604.378568209135,0.54319715,0.58160794,0.59432805,0.53238356,0.44027936,0.5536645,0.5605953,0.51972383,0.4776158,0.433586,0.42593163,0.45555446,-0.002855125524705711,0.008916048074375973,-0.0031459551018022986,-0.0015664061388149372,-0.002611216859210766,0.0010053450384965798,0.0008901977,0.001910734,0.0029511286,0.004930444,0.0068084723,0.019051634,0.030331815,0.011682924,0.0072065364,0.009439843,0.014460061,0.025813796,0.015516404,0.009506282,0.010890987,0.0172971,0.014504605,0.013283951,0.011569224,0.018583601,18
-323.14206,94.20033,-41.21955,-21.260914,-7.842149,1.4686843,-8.118874,8.053391,-11.436409,3.0661345,-6.449018,1.9298592,-2.0579774,0.018520672,0.12606295072115384,2435.2666609662674,2299.0355120869663,5064.6921950120195,0.6009237,0.64708966,0.6835402,0.5614941,0.5126359,0.5281024,0.4353497,0.41455433,0.4904033,0.50215006,0.55474114,0.5893055,-0.013909966767345851,-0.003874122319351393,-0.013028840376781066,-0.005721516907215627,-0.006578292062171936,0.003227165570625939,0.0011721819,0.0020294685,0.0030677083,0.0049727946,0.0048631374,0.005276786,0.0043572187,0.0069593107,0.009398095,0.0076349247,0.006784506,0.009857291,0.0072434573,0.0075325854,0.008954086,0.010293524,0.009041711,0.012758087,0.01611618,0.027250238,18
-313.82504,99.27216,-43.664505,-19.391113,-12.103258,-3.7136567,-8.723396,6.698289,-9.85209,2.822582,-7.1205244,1.2883419,-2.6365352,0.019307941,0.12170973557692308,2319.940360424954,2192.710058674204,4606.9459885817305,0.537799,0.57360417,0.66561055,0.6296977,0.5334116,0.47852182,0.46021724,0.41358855,0.44359633,0.45769402,0.49417683,0.5457343,0.00705527419777386,-0.008225210923534282,-0.0008530864921904919,-0.0011374779618708224,-0.00452749055651698,-0.0015319996943267077,0.0013463252,0.0017195803,0.0021799596,0.0036487945,0.0067288033,0.008636064,0.006300311,0.010281605,0.013975123,0.012648106,0.012616954,0.013579523,0.009476935,0.010786641,0.012671526,0.0131637445,0.01096523,0.018792232,0.022180645,0.02521482,18
-315.8812,97.005974,-39.103848,-22.902084,-9.274345,0.9614683,-7.683398,9.41072,-9.228706,1.266084,-6.604387,1.3796746,-3.476842,0.018785004,0.12478590745192308,2360.231047742682,2257.399823297787,4844.225323016827,0.6032644,0.55844676,0.5598185,0.501772,0.40757602,0.4633608,0.48807797,0.4361758,0.4490281,0.4719346,0.52567,0.5438109,0.003054296257271565,0.020869117018117996,-0.01149291974993901,-0.004732709836501886,-0.0010396867273277583,-0.002355110580817952,0.002030305,0.0021841815,0.003608302,0.0060018688,0.0047658803,0.005249843,0.0050874758,0.014121213,0.022007307,0.0100167785,0.008740053,0.010371709,0.008299851,0.008139424,0.009967254,0.015165622,0.017123336,0.015249941,0.016568888,0.02648088,18
-323.19098,104.39208,-46.407654,-18.111584,-11.94723,-3.8042972,-9.253437,7.0654573,-9.504868,3.185081,-6.6065006,1.8194566,-3.2434387,0.018213885,0.12263746995192308,2279.721654368891,2131.5888886519,4578.538724459135,0.5905902,0.6127929,0.5631412,0.57781476,0.571275,0.5556537,0.5238045,0.44610226,0.40856612,0.41176733,0.49245933,0.53978544,0.002646586839199465,-0.01847856998329948,0.00199579407389297,0.007017027300137289,0.005480465013789094,-0.0021637353687904877,0.0006596377,0.0016316157,0.0024403199,0.004107045,0.0064788004,0.0051517515,0.0043738987,0.0056004333,0.008343805,0.011754201,0.014368579,0.017984735,0.012295779,0.00893374,0.008866664,0.010756735,0.011844919,0.015844509,0.019321522,0.026253259,18
-321.5961,103.79833,-46.339622,-24.337427,-12.904595,-1.2716794,-7.2662024,8.052416,-6.4834633,4.0694594,-5.7098155,-0.2296071,-3.337115,0.01864728,0.12430513822115384,2274.1330389534396,2148.859710119952,4630.301231971154,0.55777055,0.533411,0.5514489,0.4886676,0.4522514,0.61082786,0.54679275,0.45803648,0.52439976,0.52649695,0.6066374,0.60297203,-0.001610182943797161,0.01409594473927264,-0.02871942431307806,-0.0014246070041112092,-0.011586440748009597,-0.008870454963583185,0.0025129565,0.0020133422,0.0023856245,0.003929771,0.0039580544,0.004254677,0.005119578,0.008269212,0.008801277,0.0063801133,0.0075257113,0.007744482,0.007004719,0.007648224,0.009304606,0.014700184,0.016236506,0.022907117,0.022859426,0.027364144,18
-320.67438,100.81743,-42.91637,-18.722736,-9.023445,0.5392888,-6.5456195,8.947673,-5.355831,4.6651506,-3.4010847,3.854727,-3.8181667,0.01854162,0.1240985576923077,2342.3829728251826,2188.1545852359654,4725.709885817308,0.60150564,0.56405807,0.55298454,0.48308638,0.5044663,0.62779784,0.59018904,0.48957083,0.47335643,0.4680442,0.49623004,0.5586816,-0.00027509953434176273,-0.013012503756539623,-0.015546614877306993,0.002213872252748061,0.0032930873258805626,0.004590524453669831,0.013560062,0.0060108807,0.0039580227,0.004497001,0.00486004,0.0070638987,0.006396825,0.0071870657,0.0071291677,0.0075287772,0.007971887,0.0073135626,0.0054010455,0.005759738,0.008512147,0.011707399,0.010601961,0.0148265,0.017663123,0.018119209,18
-307.71805,98.63697,-47.404335,-20.580694,-11.239696,-0.23491774,-9.831195,4.9822974,-6.4719925,4.5926566,-7.7022448,2.095075,-3.8086314,0.020110823,0.12630333533653845,2354.0581140297795,2176.224138080234,4662.269756610577,0.580078,0.57250255,0.49646208,0.4791174,0.60102004,0.72818196,0.53778046,0.45255148,0.49559543,0.5563758,0.5656849,0.5483899,0.016344990176863586,-0.011971522949256987,-0.029363452958373434,0.005710043500248628,-0.0036966495076666845,-3.347153990310463e-05,0.0045069954,0.0029854656,0.0032995988,0.0042777676,0.005167761,0.006698701,0.009642941,0.009289868,0.0077362685,0.008760065,0.008033313,0.008281541,0.009055864,0.010797807,0.012251318,0.016353844,0.018479249,0.02354287,0.03337636,0.032526802,18
-324.04703,106.686966,-36.299713,-19.430847,-8.871822,-1.6360239,-10.479791,4.361681,-7.380962,4.161563,-6.9585977,1.710689,-2.6328523,0.018992335,0.11514798677884615,2228.130198989371,2196.8137779534823,4471.4524489182695,0.58346707,0.61941326,0.5609998,0.54264915,0.5041833,0.5381159,0.5326023,0.44671288,0.39854953,0.41432858,0.51575124,0.51988864,-0.019346101679272882,-0.012994776131040713,-0.016956945909904073,-0.006125230542742738,0.01679014230366127,-8.641551606923233e-05,0.006646269,0.003965905,0.0028187651,0.004538522,0.009285502,0.007439276,0.008395136,0.01088901,0.010615825,0.015063714,0.014677803,0.0128262155,0.012819783,0.013126667,0.013606457,0.015596713,0.015985206,0.03328975,0.030494694,0.054567154,18
-300.793,100.88295,-41.19053,-23.865711,-13.092645,0.42547703,-9.102169,6.5139046,-7.6642556,3.322377,-10.548661,-2.1063666,-5.9360147,0.020698447,0.11882887620192308,2352.1860865025756,2207.89228647092,4748.568209134615,0.5989127,0.51775414,0.45103323,0.392445,0.4041836,0.42949775,0.3804745,0.43222338,0.35788915,0.32654026,0.4219435,0.4946661,-0.010750004632114273,0.016021668817089524,-0.01398272563058643,0.014440414524421744,0.013318566656210734,-0.0026623344156317323,0.0041225096,0.0025263692,0.0035870534,0.005384345,0.0044281813,0.0070010787,0.0087277815,0.013377696,0.016882475,0.09367841,0.15286565,0.055371694,0.06436891,0.025467223,0.02884133,0.027811047,0.018166635,0.020383377,0.0196535,0.032272875,18
-310.35117,101.284355,-42.818027,-19.332314,-11.55693,-0.53837353,-11.764425,6.6093674,-6.1376557,2.9775286,-9.793095,1.1699944,-6.0370617,0.018800022,0.12323091947115385,2307.1164643254874,2184.059033872239,4610.921349158654,0.56222486,0.5353054,0.5600349,0.50414133,0.47038367,0.5575451,0.49420935,0.39116096,0.44002828,0.5366293,0.551504,0.56083953,0.012957708633315943,7.623299918521663e-05,-0.023308747777572515,-0.009346487000585156,-0.017599944310675034,0.008140358887612843,0.0041549657,0.0023977302,0.002757229,0.004311194,0.0041720695,0.0061335764,0.009286123,0.014621163,0.018997729,0.014578641,0.014896997,0.019033412,0.009742477,0.009503666,0.010336195,0.014377065,0.015053116,0.015826197,0.022794338,0.032431047,18
-311.19882,99.68695,-40.00833,-19.72194,-9.875271,0.62071437,-6.8720083,3.845256,-6.550728,4.214001,-7.3476725,2.6410167,-4.0940037,0.020528506,0.12314453125,2370.622230086351,2256.7572509340844,4836.688701923077,0.631047,0.5921866,0.58673567,0.5690706,0.5318409,0.5124771,0.5181758,0.4836959,0.4484324,0.5404902,0.5693133,0.52566636,-0.004680466815764804,0.014879878045615526,-0.02921627407463748,-0.004535144710770541,-0.0013465512397104436,0.005225802456530286,0.009613028,0.0040989947,0.0037870912,0.0050846254,0.008736231,0.012057178,0.011757842,0.011216673,0.009650278,0.011384359,0.0174413,0.017448474,0.013073123,0.013820735,0.011951517,0.018828193,0.02603474,0.025679661,0.027874095,0.040264007,18
-314.1274,106.276955,-43.133633,-18.997473,-12.548948,-1.7568035,-7.622861,4.509872,-7.792159,4.0977902,-6.7861595,2.6750607,-3.8771155,0.020545602,0.11586538461538462,2222.2927052504224,2127.840899200155,4490.086951622596,0.56180876,0.55019355,0.49855757,0.40510112,0.5427048,0.5387131,0.40993416,0.45672545,0.42097348,0.50372815,0.51564217,0.5689798,-0.014578021011561148,0.03163403600099512,-0.023431770159648476,-0.025610286312608126,-0.0008814435241795407,-0.002418563507783806,0.00995659,0.0049272454,0.0032752226,0.004715306,0.006522717,0.0074854684,0.0070516802,0.011834694,0.016687227,0.011191809,0.013770092,0.014862149,0.010038148,0.010651922,0.014232007,0.014731156,0.021058446,0.03256528,0.034854338,0.032158036,18
-317.84274,108.53251,-40.594013,-22.708332,-11.942178,0.23562059,-10.499827,4.7547507,-5.6528473,3.237312,-8.640699,1.4174613,-5.380682,0.016925275,0.11817157451923077,2266.413058725764,2156.937327585964,4607.1116286057695,0.60720044,0.5939623,0.521891,0.47001693,0.44400543,0.47860798,0.5048726,0.53321636,0.5506787,0.48076206,0.52571076,0.57210374,-0.006270902572099483,-0.004585150224030696,-0.004778398544743041,0.010513084181225714,0.004546769435430635,-0.003481951119521426,0.007961417,0.0034281802,0.0024606807,0.0045675375,0.0076232157,0.009878677,0.009266603,0.010094993,0.012951811,0.009901819,0.007609307,0.011900323,0.011816061,0.010705242,0.018057464,0.025889797,0.019631922,0.020016894,0.030920219,0.04002472,18
-326.45157,101.51948,-39.11455,-13.39383,-11.885027,-3.2148604,-8.0682335,6.8163657,-4.8406477,4.116378,-5.7133303,4.614474,-4.808911,0.017630225,0.12142803485576924,2351.002890826806,2211.9133774957004,4754.53125,0.5116762,0.53290695,0.59430075,0.4773962,0.42534068,0.55964035,0.58738816,0.4836829,0.45135963,0.44982234,0.49824294,0.5062998,0.00843797603422605,0.012831054413065425,-0.027309854385944993,-0.010330257048974192,-0.001488146725346731,0.01445204310405715,0.010779074,0.0048299725,0.0029757193,0.0063603697,0.0125959255,0.010270724,0.0069260094,0.008966251,0.009996674,0.010186892,0.009880536,0.008091195,0.007600932,0.007733906,0.01247031,0.018072138,0.0145570105,0.019557634,0.019283041,0.030672668,18
-333.05576,104.56222,-39.779697,-16.971718,-8.639858,2.4885037,-9.050114,7.0716867,-10.88652,2.8134017,-5.564142,0.78562355,-6.2380786,0.016764002,0.12063551682692308,2260.5011196052046,2173.6874045289514,4546.404559795673,0.44308636,0.4287799,0.57332575,0.65244955,0.60765594,0.6023506,0.51873344,0.50974536,0.5338862,0.5110913,0.4552305,0.45373026,0.018143517176449787,-0.002761801723587869,-0.009753938219868783,0.01906528894144705,-8.269039481101268e-05,-0.007304992161404579,0.00058897404,0.0017352654,0.0026027772,0.0068686404,0.0072876336,0.0058990773,0.0061146,0.010680709,0.012375927,0.0144868735,0.016472185,0.022920787,0.012146324,0.009374899,0.008237886,0.009162338,0.009332655,0.011010172,0.010747204,0.013924573,18
-320.33655,105.560036,-39.97048,-18.440603,-12.127929,-1.5881081,-10.988233,3.1308582,-7.587751,3.156598,-4.776281,2.2980695,-5.3385773,0.01899293,0.11901292067307692,2297.0134203069997,2172.695977542812,4620.280010516827,0.47555342,0.51827276,0.59225523,0.6143679,0.54865766,0.49805734,0.49443078,0.49998122,0.5152053,0.46995074,0.4620231,0.48173255,0.008609090020940336,0.004311271250715722,0.003239174158526754,0.019468125041860285,0.004936811299690517,-0.0016471063216717714,0.008309225,0.0037401246,0.0026180372,0.005137176,0.005880967,0.01097252,0.009569036,0.008554961,0.008467591,0.008129949,0.012492594,0.031922817,0.029872017,0.014202644,0.013127345,0.017969126,0.024007753,0.032058526,0.028111849,0.031650394,18
-314.7976,95.95365,-38.283806,-21.140026,-9.970563,-0.5706787,-11.033148,8.784255,-10.84525,3.887892,-8.758411,0.728091,-3.1523123,0.018385932,0.12419621394230769,2440.1402802534044,2312.582449931676,4994.212364783654,0.55621934,0.56830734,0.6000977,0.64913076,0.5854161,0.5293313,0.45355493,0.44081128,0.43666548,0.4089392,0.44450703,0.54494315,0.0028747876579496854,-0.012781290578596238,0.024011358418143225,0.02912489468088476,-0.0008219954769700923,0.003150744700374538,0.0008412393,0.0020241642,0.0019629723,0.0044536334,0.0077170418,0.006439177,0.004786685,0.005708739,0.009250439,0.01453717,0.018230498,0.07510724,0.035278883,0.008067748,0.010540645,0.013127753,0.010323939,0.012576081,0.01850599,0.03100382,18
-321.91837,99.4502,-39.41287,-23.275541,-13.487138,-1.821166,-9.050097,7.7698565,-8.844293,2.4119494,-7.943799,2.8091846,-3.5837815,0.017667362,0.12272010216346153,2389.5958172869364,2248.0830994957546,4806.2937575120195,0.55802995,0.5301454,0.6133924,0.5879639,0.5366814,0.4943077,0.5680866,0.44162196,0.38846108,0.4164431,0.45041403,0.53641415,0.011575592187921415,-0.020001867221121614,0.015749198169661905,-0.012531734057344385,-0.004057896232202531,0.003176831862387795,0.00063954626,0.0013279163,0.0018451961,0.003981935,0.004871413,0.0056097377,0.0044526285,0.0071584266,0.01694282,0.01285635,0.007049701,0.00949206,0.009263325,0.008114644,0.0101964865,0.012799915,0.010617488,0.012870727,0.016219752,0.020452427,18
-325.07507,98.05418,-39.24375,-17.501514,-10.938589,-0.4349891,-10.942824,3.222456,-8.438597,6.020623,-7.045745,1.7346926,-3.6985068,0.016855491,0.12440655048076923,2379.0276363037674,2245.020831741533,4667.735877403846,0.5016859,0.4940283,0.5911368,0.56360227,0.55579895,0.55566674,0.4722461,0.4593679,0.4411479,0.49741042,0.4870953,0.52776957,0.029302961103035936,0.002273034347536713,-0.0014644504166571677,0.010137420376905541,-0.001223023754756677,-0.011312920879572596,0.00083691144,0.0024459637,0.0024976665,0.0041397344,0.0040471703,0.0077153626,0.008007625,0.01099363,0.008746735,0.009754243,0.01923772,0.014701374,0.010957357,0.010232526,0.010298133,0.011864853,0.012521466,0.016214391,0.01860263,0.027363827,18
-315.2131,94.33358,-39.4986,-17.953833,-11.769766,-1.2008377,-10.022044,7.6442327,-9.563248,7.074646,-5.0774603,2.1113815,-7.186287,0.017518248,0.1282977764423077,2416.843809543622,2284.658229615911,4867.746206430288,0.4212523,0.48406872,0.54143804,0.51419395,0.4918098,0.58568984,0.5646426,0.46800742,0.4944559,0.48402563,0.46268377,0.36265317,-0.008276762035579671,0.004577592559989403,-0.04993164143883326,-0.02294826054802361,-0.0006801092490288421,0.004558344099384147,0.0014617823,0.0028143418,0.003081899,0.0048327474,0.004250668,0.005095797,0.0060724597,0.0076878523,0.008198194,0.009310393,0.015220804,0.014560826,0.00918634,0.01048081,0.010073302,0.011434001,0.011358183,0.013689614,0.0115411,0.021574084,18
-308.61847,91.85581,-40.929546,-22.036467,-11.840717,-2.443422,-11.112806,8.856305,-10.528814,4.3031435,-6.3654184,2.3778944,-6.308119,0.018722352,0.13423978365384615,2473.0783742458357,2306.129663976616,4913.7941331129805,0.49730036,0.575304,0.6544035,0.59227264,0.50246835,0.5383163,0.43271506,0.4344322,0.5074975,0.54549587,0.5517474,0.49604416,-0.021238352635853535,0.0018175954689480622,-0.006127390752618606,-0.027911469254356655,-0.008467274014697929,0.0011311453695481066,0.0017793429,0.0021618726,0.0023404446,0.0030823813,0.0035542205,0.0050312,0.006460958,0.007971648,0.009275876,0.006684309,0.0130495,0.023497112,0.009564242,0.009431699,0.009264685,0.012256887,0.014332724,0.020823697,0.025455076,0.031264666,18
-300.32153,91.57081,-38.359097,-20.483044,-11.981042,-1.0993207,-11.72602,6.1182194,-9.332105,6.510441,-6.3601365,2.9446461,-3.7035782,0.023443306,0.12846304086538463,2451.2744843576347,2333.4791629060187,5011.9358473557695,0.5082408,0.47754428,0.5362301,0.6623433,0.56334466,0.54044735,0.47155863,0.54399174,0.4356475,0.39900857,0.43854752,0.49813843,-0.021987565353073425,0.026882854388904066,0.0014795711980411096,0.0530057417945215,-0.0011088105707415924,0.006359362974762957,0.0030327358,0.0021142093,0.0030009912,0.0058789235,0.023960775,0.012486588,0.008174196,0.01137444,0.010467096,0.013041691,0.014084795,0.017719692,0.017614258,0.01305969,0.017299373,0.022840668,0.026164338,0.048105687,0.046004243,0.059999973,18
-290.19836,28.721893,-39.211983,12.070306,-25.257875,22.135464,-18.44635,10.987653,-11.461351,19.750292,-23.64848,7.278989,-6.132333,0.030155778,0.2647310697115385,3449.6861082835667,2186.607503930276,6067.725360576923,0.6024085,0.47183532,0.36879987,0.24795015,0.25885177,0.29231742,0.37388602,0.5305438,0.5953636,0.63976777,0.7585354,0.761935,0.003097155894814959,-0.009174387131485034,-0.02140389314064655,-0.04141472403246696,0.0019466205256470407,0.011734194895969045,0.0008204862,0.0020302802,0.012143259,0.04123092,0.033553418,0.012394224,0.012392426,0.010837875,0.0069255633,0.0089064995,0.012876595,0.011336765,0.017548174,0.016464597,0.014611442,0.022443434,0.03624338,0.012155809,0.011220717,0.0138568105,19
-312.89874,34.63271,-35.122574,13.527246,-23.124287,21.810663,-16.921577,12.762172,-10.593955,17.623745,-23.981155,7.231286,-4.297363,0.027155176,0.24580078125,3332.878408539037,2184.8699834489234,5892.146935096154,0.5934101,0.45588464,0.3731835,0.29844102,0.28038573,0.30565542,0.41148487,0.54129195,0.60344934,0.6233186,0.7423556,0.75331557,-0.0042490314829332024,-0.03195176574526263,-0.01034202521237092,-0.03897135812216135,-0.0024623404447290777,0.01355441472708037,0.00042194998,0.0018814703,0.013015221,0.026697686,0.018402653,0.0120963575,0.013837,0.009408631,0.010246194,0.013761024,0.013405354,0.010436848,0.020864988,0.015538485,0.01617746,0.018761855,0.018862674,0.010832997,0.01597881,0.011536576,19
-294.5235,37.473022,-35.675697,12.832725,-24.777187,20.643517,-17.427757,12.3612,-12.8041315,19.356888,-26.436663,5.5076723,-5.495096,0.028760286,0.26243614783653846,3518.8395419340018,2329.1895365620207,6237.257925180288,0.5499028,0.46463427,0.33855104,0.27163073,0.31284028,0.3568144,0.45413193,0.5896884,0.6386115,0.7242178,0.84554094,0.72850895,-0.0016841466219992926,-0.003721745538872453,-0.009543360626468723,-0.044096871451117244,0.0037151289289986383,0.0053053182513955275,0.0006534629,0.0027674197,0.024987536,0.044900674,0.033868182,0.022357825,0.017393053,0.012358467,0.010260946,0.017737776,0.02027527,0.013043044,0.024660304,0.023680355,0.019700395,0.021761406,0.02133182,0.012892505,0.01638963,0.02186653,19
-291.41864,43.97069,-34.85022,13.3108635,-25.708668,21.032063,-18.624813,11.077672,-11.63303,18.389795,-24.73064,8.162675,-6.904107,0.029051095,0.25999849759615384,3445.238975612288,2356.9363200594116,6192.203838641827,0.690182,0.55698586,0.4180627,0.3114761,0.36022037,0.3823021,0.43561453,0.52456117,0.57898146,0.6050969,0.7138454,0.7877811,-0.00531990852964173,0.0001647051523996845,-0.001577314161337821,-0.012485373851198949,0.005604094409312215,-0.0007046439398366001,0.00123028,0.002833124,0.017047549,0.027926907,0.021108877,0.015508964,0.014945228,0.008943383,0.008607731,0.013629482,0.014048647,0.014078205,0.019841576,0.016791085,0.016836101,0.027649892,0.03816965,0.013368751,0.011477727,0.017595362,19
-288.22717,34.048462,-38.964294,11.456785,-25.552927,21.333376,-19.106964,11.86669,-13.342706,18.566547,-25.473524,7.623698,-4.5837097,0.028904323,0.2616962139423077,3536.3132758788183,2320.902260525316,6263.346228966346,0.6253807,0.5214885,0.35495955,0.3018333,0.30895573,0.35216182,0.464054,0.6009476,0.6426238,0.67922574,0.8007075,0.71730435,-0.010451795255547455,-0.04204735991864559,0.024710449776969956,-0.02115077856355033,0.008491503596898998,0.002641865879727152,0.0023880391,0.00420241,0.013275301,0.01598832,0.01427681,0.011131989,0.012370555,0.009896636,0.009977517,0.010099459,0.013526854,0.011023903,0.02258073,0.025144426,0.0148493275,0.019166652,0.029207328,0.014832719,0.013708397,0.017642446,19
-306.84454,43.788033,-31.299456,14.384488,-24.388014,21.119125,-18.744596,10.957867,-13.169941,16.698044,-25.764315,5.645348,-6.103971,0.026209995,0.26194786658653846,3471.855346914397,2394.124439033287,6251.751427283654,0.6128152,0.5257969,0.42104837,0.31272006,0.33355448,0.378487,0.43413606,0.46907848,0.57940984,0.6296935,0.7449149,0.7885655,-0.014957811938637471,-0.04099675720516929,-0.006704472750425803,-0.034073476550671306,0.0032673731165107694,0.005091366372429451,0.0006637764,0.0015353657,0.0062103635,0.00791919,0.008463623,0.007582814,0.0137207,0.010734657,0.0077888416,0.011656337,0.017359061,0.01752909,0.017461956,0.01668207,0.01422308,0.016507339,0.021089062,0.013510658,0.015547883,0.01318671,19
