mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10,mfcc_11,mfcc_12,mfcc_13,spec_mean_1,spec_mean_2,spec_mean_3,spec_mean_4,spec_mean_5,spec_mean_6,spec_mean_7,spec_mean_8,spec_mean_9,spec_mean_10,rolloff,bandwidth,flatness,chroma_1,chroma_2,chroma_3,chroma_4,chroma_5,energy,label
-311.41043,11.738597,-41.66972,7.745487,-18.566107,17.511623,-21.676964,9.638033,-11.041534,15.986913,-19.953497,6.7602153,-7.9963894,-23.800507,-27.284071,-41.78649,-38.840523,-34.79446,-28.261328,-24.463926,-20.629072,-21.024355,-22.387712,5786.6516755756575,2001.019489139441,0.2601421,0.49923924,0.4706143,0.44022182,0.31784964,0.37630647,50.530144,27
-371.76993,12.868344,-37.60045,7.8862653,-16.550756,16.479507,-21.592243,8.708414,-10.769044,13.630089,-20.082054,6.597347,-6.5904613,-28.68583,-31.601053,-45.394497,-42.336678,-38.656334,-32.664864,-29.413073,-26.963318,-25.34182,-27.123905,5301.021278782895,1838.9349699679688,0.326618,0.49909326,0.45312062,0.40460166,0.2692405,0.29669222,42.77019,27
-321.63693,16.332214,-43.821068,8.463513,-17.396507,19.669313,-21.946165,9.767707,-10.524043,15.562292,-20.383902,9.215809,-6.177629,-24.259663,-28.111778,-42.009075,-39.32513,-36.331753,-29.045212,-22.392443,-21.318169,-21.713104,-21.207644,5721.032072368421,1995.018283194183,0.25378785,0.536679,0.5236691,0.4285182,0.34130812,0.3363197,47.49507,27
-311.62006,23.916273,-38.437473,13.738148,-14.233802,17.746046,-23.462574,7.865175,-11.793639,15.636023,-22.815235,9.906432,-8.264198,-20.843065,-25.549103,-42.322605,-39.85239,-35.090103,-28.018246,-23.171936,-18.645224,-16.889408,-18.697567,6112.369706003289,2183.2067429851213,0.18542771,0.6546814,0.5926904,0.45195064,0.31726724,0.3040979,48.772884,27
-314.58923,19.991623,-42.182182,14.253303,-14.500118,22.303617,-24.823523,6.670495,-13.904294,16.120487,-21.181536,10.27768,-8.10312,-21.84771,-25.660576,-43.02005,-41.07876,-35.69717,-28.44234,-25.351597,-21.571272,-20.33443,-19.013721,6180.482627467105,2173.287512753088,0.18611774,0.5793894,0.5726351,0.42253947,0.33870104,0.37807068,47.17234,27
-323.63263,9.81073,-43.122517,9.108738,-14.403451,20.02368,-22.37186,7.2367163,-13.157363,17.344332,-20.526943,9.026541,-6.570875,-23.674213,-27.656523,-42.601715,-41.461296,-37.592907,-29.424753,-26.016289,-20.679762,-18.86612,-20.58301,5847.171309621711,2010.4185795580934,0.25856635,0.56324023,0.43841445,0.39234275,0.27709344,0.29039022,56.98054,27
-436.8288,15.893264,-26.985558,12.366964,-15.05444,13.590189,-17.320803,9.382845,-8.339406,12.006003,-14.932399,8.031066,-5.3467293,-30.871294,-33.97175,-46.767544,-44.820076,-41.176407,-34.43322,-30.762804,-26.669966,-27.341717,-29.423653,4833.750770970395,1693.7035075585113,0.3931137,0.44129127,0.4543337,0.35609576,0.27721035,0.26979944,20.880243,27
-423.57745,23.705885,-31.282185,15.540679,-7.1319914,16.777771,-18.89464,8.57685,-12.039718,14.14127,-15.099152,6.573274,-6.4232073,-27.602879,-31.341795,-45.735126,-42.89468,-40.564045,-33.340626,-28.655006,-24.155073,-24.390406,-26.774845,4974.283254523027,1823.6017757152667,0.3180253,0.46460044,0.42016232,0.36782676,0.30860847,0.3466615,25.906788,27
-280.90945,18.201141,-45.373863,8.69451,-18.585781,18.388363,-24.823925,12.434933,-12.656209,15.037931,-21.296093,7.8154697,-8.451197,-21.219957,-25.604916,-42.403202,-39.232723,-35.81379,-28.67643,-23.695696,-18.55746,-16.357454,-18.08579,6271.1487458881575,2200.8184159535595,0.19569628,0.58352065,0.5440717,0.5068963,0.39878577,0.39713523,50.10941,27
-455.13742,12.353434,-29.505222,15.717241,-8.758579,16.182941,-17.685827,5.1501575,-10.599561,14.805453,-13.648378,5.509754,-7.0752764,-31.049595,-34.68969,-48.360542,-45.59814,-42.390877,-36.264454,-32.726723,-29.118647,-27.979483,-29.475698,4754.644582648027,1664.8383487566457,0.38988623,0.39850593,0.39167875,0.28056622,0.25111663,0.25625736,19.074211,27
-361.9111,15.948131,-35.726593,18.614208,-13.15589,18.184496,-19.575697,10.233074,-12.953346,16.491793,-18.042511,8.191473,-7.2577643,-24.28901,-28.91113,-44.76377,-42.074688,-37.38533,-30.528181,-26.114819,-22.192244,-21.048756,-23.190184,5663.0057565789475,1972.3497291062286,0.26092845,0.5619692,0.5399474,0.46647462,0.36329088,0.35860133,32.778812,27
-292.4606,16.02277,-39.35329,22.810732,-13.9242525,23.230259,-20.590559,9.815401,-12.724376,15.535293,-23.069721,7.9011436,-10.421462,-21.422857,-25.766764,-41.698395,-38.571507,-33.837624,-24.58806,-19.576124,-17.567286,-14.603645,-15.976365,6200.655838815789,2155.479878782329,0.19486319,0.6544934,0.62461084,0.46696088,0.34849837,0.37364748,46.79551,27
-348.36407,30.391853,-24.490118,26.001162,-10.775769,22.617409,-16.013397,8.397948,-16.86011,10.220226,-24.145037,3.3782651,-11.768048,-24.278328,-27.955086,-41.791664,-38.44927,-34.03635,-28.687048,-23.173746,-18.058857,-16.224205,-17.273008,5495.840100740132,2030.3813232831483,0.24487405,0.49775255,0.5566987,0.6116005,0.41553774,0.38180405,31.229496,27
-402.98685,8.10612,-33.118603,24.443958,-11.680708,17.482973,-20.195475,6.1077123,-10.456719,14.541411,-17.552868,5.920391,-8.733904,-28.254408,-31.150866,-45.60627,-44.284103,-39.377693,-33.607193,-29.410032,-26.00819,-24.606009,-26.34261,5170.008737664473,1751.9252151244923,0.32149547,0.5572337,0.49250782,0.43912417,0.30924222,0.27009168,37.20367,27
-395.06686,50.222675,-20.741209,13.005884,1.7091937,3.096185,-3.492928,0.712782,-6.85194,7.9482055,-8.1885605,1.1065953,-2.2123754,-31.968948,-26.094563,-26.14067,-22.83842,-18.321928,-20.323143,-22.779268,-24.133678,-23.082193,-23.686958,6291.548622532895,2631.683610923823,0.12071552,0.53357583,0.5047913,0.59240067,0.59537053,0.5022082,44.694183,27
-401.6484,46.60471,-14.330637,17.605928,6.44095,3.1981232,-1.9197028,-1.1213202,-12.500826,3.1509418,-6.8189774,4.400392,-7.3654523,-29.890846,-22.5339,-21.995821,-21.982786,-19.412611,-19.935205,-20.8683,-23.304865,-24.418612,-22.31379,6370.428145559211,2686.826748325397,0.109175615,0.4495882,0.49616808,0.52512413,0.46220574,0.49149135,36.479248,27
-398.74228,47.187,-18.801863,19.706675,3.2734609,2.7975817,-4.692416,4.125674,-13.100844,-1.5254194,-9.384686,2.185254,-8.861298,-31.543873,-24.37686,-24.293657,-25.713354,-24.232557,-21.749504,-21.95495,-24.18859,-22.571512,-22.42693,6085.736533717105,2546.515033118678,0.10580656,0.43092635,0.44501036,0.5621222,0.5499445,0.52357274,16.97598,27
-386.19534,32.29764,-16.981277,17.304262,0.16333036,3.841636,-3.1548505,3.528091,-11.76598,3.019571,-8.781495,5.087775,-6.429879,-31.108768,-25.113756,-25.560316,-27.613615,-24.70056,-21.653973,-22.321917,-21.91093,-21.071209,-21.732096,6956.471268503289,2704.7938591003963,0.1516215,0.5168438,0.58817923,0.55089027,0.6480013,0.57960516,18.922663,27
-409.59314,44.661503,-17.096546,13.917405,4.7251987,-1.7720456,-4.3698006,6.5130906,-9.40589,2.0812492,-5.8503213,1.3496954,-7.910602,-29.911613,-24.739925,-26.282936,-25.852182,-24.437963,-22.204119,-19.978325,-22.56497,-23.919039,-24.509417,6560.600328947368,2681.8556773819737,0.13052909,0.49125484,0.55834734,0.55488485,0.4812602,0.5468248,13.807978,27
-402.78976,39.034298,-14.644788,16.168833,-1.6449039,4.3013506,-1.9586602,4.8541775,-11.310724,3.6775143,-6.229592,3.1138499,-5.920407,-29.247898,-25.53483,-26.662687,-26.773888,-24.238613,-20.75109,-19.51344,-23.429886,-25.481125,-24.323196,6625.879934210527,2638.485214301911,0.14290845,0.5633259,0.69214106,0.58460176,0.5018104,0.49491802,15.307819,27
-390.70706,37.561325,-17.56747,14.576693,0.749189,2.3835669,-1.5282273,8.930711,-12.308337,5.997296,-2.8699775,5.0594616,-0.97055525,-26.814388,-20.773497,-20.823969,-21.909773,-19.894455,-19.77523,-20.537842,-19.856346,-21.84667,-22.433008,6900.824938322368,2704.8389387872935,0.15536416,0.6316776,0.5999123,0.6218727,0.6439884,0.61883324,18.938103,27
-395.80118,49.959515,-34.247784,18.086302,5.2356277,-3.0338354,-0.28532922,6.0155745,-10.627025,6.8709793,-2.7524185,3.810143,-3.3972895,-28.572407,-23.607113,-23.20015,-23.06258,-21.115143,-20.607668,-20.308374,-23.030231,-23.917406,-23.304781,5800.024928042763,2419.144246298665,0.12418057,0.4235958,0.5452412,0.7767794,0.5993587,0.5382959,18.006067,27
-393.05655,43.975895,-17.141642,20.59431,-0.66645116,0.21515952,-2.1974602,4.8643503,-10.67632,8.039408,-1.7416664,6.504674,-4.563493,-24.770832,-20.312979,-21.273836,-21.046728,-19.548779,-18.370047,-16.945036,-21.669868,-21.927145,-20.055147,6466.534231085527,2606.6003977427254,0.13930905,0.4128764,0.41052222,0.47533694,0.57672924,0.6416515,12.042378,27
-395.41583,53.916607,-20.235435,19.58392,5.843652,1.3864847,-2.8138216,3.26156,-8.739343,3.2725995,-8.618114,3.1483006,-4.9474583,-29.814892,-21.652908,-21.786493,-23.653847,-20.849337,-19.57664,-19.575323,-20.99719,-20.341768,-20.8515,5984.417146381579,2544.7338445783785,0.11594423,0.44491148,0.5098464,0.6568639,0.6274816,0.5131493,14.695877,27
-468.83496,79.41726,-19.971031,19.597061,4.2592807,2.0779922,1.6917251,1.8120756,-9.506283,2.1345696,-8.908254,0.3391393,-5.193183,-37.293785,-31.973501,-30.901285,-27.041592,-22.855474,-23.305576,-22.360144,-23.950474,-25.029701,-25.099222,5122.9756887335525,2420.845001925603,0.078756034,0.6146841,0.5687787,0.57344747,0.5345167,0.6640627,6.110084,27
-380.03458,49.575653,-24.169577,7.3725314,-0.5401229,6.8576527,-1.9070716,10.265292,-10.387094,11.724461,-3.734821,-0.81538963,-2.995783,-28.336727,-23.588217,-24.541136,-23.816038,-19.64984,-19.677006,-22.091183,-24.16881,-22.767282,-15.822706,6583.946854440789,2645.530674438682,0.116100565,0.4682896,0.49741244,0.5496009,0.5923295,0.5366732,30.605682,27
-379.1541,41.138523,-18.270737,6.88307,1.8545569,7.6383886,-3.1785686,2.3245301,-11.871555,4.8545713,-6.366997,3.7127078,-4.596521,-30.65688,-24.006771,-23.93511,-24.17576,-23.091362,-22.866404,-23.364098,-23.515123,-22.583895,-22.049578,7053.370682565789,2792.4920378520956,0.15014637,0.5605641,0.48134553,0.5362429,0.6632899,0.7329046,28.952211,27
-380.0769,41.81621,-24.464436,5.59072,3.494415,6.0961475,-7.872432,1.656058,-8.296796,6.8578863,-5.0426836,4.2429295,-2.0200284,-30.687817,-25.20394,-25.0561,-23.901478,-20.909395,-21.520025,-22.091433,-23.215767,-24.071259,-23.417221,6662.033048930921,2691.3325516777163,0.1333847,0.54560244,0.4891896,0.49630058,0.5756349,0.65547323,18.277807,27
-376.93314,54.747807,-30.69626,5.32944,4.2908144,3.472156,-5.828773,2.3866973,-8.412272,5.0788465,-8.132473,-0.7509701,-7.0050616,-29.921736,-22.524162,-23.808725,-24.901503,-22.44043,-22.866648,-22.951189,-23.925787,-24.7363,-23.804516,5997.563733552632,2557.854601947761,0.098462746,0.4672081,0.51323664,0.5640425,0.6043798,0.563231,55.188755,27
-374.27145,48.248722,-25.104446,0.29008007,-6.202921,6.881674,0.24154554,6.450049,-14.102098,1.6112984,-8.420779,-1.4504879,-6.2975597,-31.570204,-26.052914,-25.514013,-26.057802,-23.963093,-23.578178,-24.99641,-25.186514,-25.318129,-26.101553,6650.473118832237,2705.2671917432485,0.1305004,0.5876981,0.6409693,0.6254792,0.5623861,0.5985611,27.360321,27
-374.79565,42.41153,-25.72634,-2.0006723,-3.1338818,8.497835,0.019746363,10.45625,-12.848376,3.0268064,-9.955051,-2.3283393,-6.3073616,-31.04836,-25.33914,-25.102352,-25.222086,-24.278261,-23.020634,-23.591696,-26.013168,-24.557823,-22.925854,6844.498612253289,2732.7434170090905,0.14372213,0.6716653,0.6192875,0.5926763,0.53636765,0.65081066,20.98796,27
-381.60382,39.435844,-19.424458,0.9570141,-1.9191648,7.703107,-1.934113,10.169777,-13.931982,0.5405599,-7.917133,-1.0920092,-5.1132927,-31.2489,-24.906752,-24.795597,-24.241493,-23.36217,-24.352642,-23.270805,-23.308874,-23.846985,-23.36726,7064.590614720395,2779.943024419541,0.15390195,0.6444543,0.6115029,0.577472,0.61448365,0.6583989,18.243683,27
-373.7211,47.586174,-25.474327,4.831268,0.099840425,3.8992884,-1.944815,7.3056545,-9.272637,1.7888947,-7.408018,1.6163886,-5.118649,-28.35313,-22.102856,-20.712448,-19.725033,-20.856436,-21.658854,-20.757612,-23.401583,-22.635866,-21.547258,6604.4600637335525,2682.1151074645068,0.1408398,0.59114337,0.6534595,0.5359816,0.5659653,0.6914554,36.89647,27
-357.47028,44.71452,-26.486437,-3.8775218,-6.7715006,3.487232,2.925745,13.126271,-10.642766,2.9320352,-11.132429,1.3513932,-4.838014,-28.599943,-20.326529,-19.293833,-18.412851,-20.855892,-20.55269,-20.350584,-23.008764,-23.875488,-23.80206,6546.7737458881575,2666.709632265047,0.14211275,0.63143104,0.5675542,0.56256187,0.50364184,0.52005774,32.02599,27
-393.52417,46.159798,-29.437382,17.357672,8.668856,-0.5561928,-5.337915,8.510395,-11.680413,-4.564917,-10.020627,9.14311,-7.569144,-31.43255,-25.997885,-25.336723,-24.869938,-21.806557,-23.73541,-23.518333,-24.295448,-24.416866,-24.73979,6001.870374177632,2507.333151113686,0.11747544,0.421495,0.5674952,0.7607798,0.6133077,0.5098482,18.42611,27
-360.0405,35.696205,-23.780312,-0.4569352,-3.6093693,3.959004,-3.0413384,14.294897,-9.86114,-2.568603,-10.726846,1.946006,-5.5659494,-31.168917,-24.696703,-24.22759,-23.706278,-22.13182,-23.497501,-22.937384,-23.836248,-24.721579,-24.33253,7037.390779194079,2738.441525469178,0.16073039,0.59390503,0.6728925,0.6561018,0.60623115,0.5803696,23.166775,27
-361.2119,48.7719,-29.151657,5.45048,2.3085144,6.240802,-2.355787,12.845858,-9.450793,10.67342,-4.2968845,-0.9877213,-3.199609,-29.69702,-25.54397,-25.08854,-23.116085,-18.211412,-13.323212,-16.832317,-25.01401,-23.000454,-20.342606,6434.234426398027,2615.944245932004,0.11643058,0.42349857,0.49859703,0.50667405,0.45121995,0.39654163,33.131683,27
-388.96448,45.83415,-17.218166,2.0994883,-0.54970163,8.440632,-2.161772,9.229991,-10.789988,1.831832,-11.845421,0.3567849,-3.4743161,-28.79691,-23.88381,-23.153418,-22.697157,-18.95904,-20.812143,-22.962461,-24.335701,-23.070717,-24.743675,6871.131784539473,2758.68009677709,0.13725623,0.60963356,0.56454474,0.61475575,0.60093594,0.5872308,19.654202,27
-389.4061,52.475407,-31.414618,9.290164,7.353268,4.5594587,-2.1267285,-0.7687367,-9.240768,7.768176,-6.0258117,1.2210917,-4.24611,-31.599728,-24.699268,-23.838646,-23.374813,-24.39391,-21.854668,-22.083305,-22.899345,-22.782701,-22.367935,6055.13671875,2570.6839872734886,0.106957994,0.5585844,0.5668774,0.59420544,0.6034352,0.59298074,71.0676,27
-424.5444,66.36503,-21.738358,11.882468,5.276391,6.509412,-0.1592429,-0.91508347,-11.802057,8.569715,-7.328436,-3.2683353,-2.466677,-32.122635,-26.336687,-26.39006,-24.399782,-22.91113,-22.332928,-22.092669,-23.678087,-22.75802,-22.723461,5628.665964226973,2523.7433475247044,0.083737545,0.47696522,0.4405271,0.5191862,0.52376366,0.58707285,53.298107,27
-370.89587,44.438107,-31.677288,5.1483445,3.8362398,8.084895,-1.4061348,0.25827605,-8.307526,6.8514867,-7.191776,0.2855863,-6.07227,-30.295073,-24.841026,-24.385185,-25.404743,-23.688194,-23.32438,-21.798029,-22.723982,-21.784437,-23.21812,6543.7137643914475,2656.2622446257947,0.13001195,0.5822935,0.55609596,0.599101,0.5968347,0.5580606,56.803173,27
-359.87357,46.385254,-37.58848,6.8124466,-0.89894545,5.5951014,-2.1205769,0.91110617,-10.93667,4.623446,-4.103791,2.3866045,-3.1285865,-31.48706,-24.779783,-25.339098,-22.658358,-20.816917,-22.480433,-22.41174,-22.415754,-23.075127,-23.66555,6231.708984375,2560.1754758447123,0.109430455,0.5068814,0.4852375,0.60897946,0.6324531,0.5553289,68.564095,27
-327.5857,38.39632,-39.738346,-0.23999393,-1.6112818,1.2541271,-1.9673749,3.2181888,-8.167073,2.0632455,-4.828494,5.0441327,-4.704504,-28.642265,-21.868963,-23.485495,-23.967697,-22.542944,-20.828478,-20.454943,-23.606125,-23.373981,-22.290062,6564.7936369243425,2613.515717659836,0.13045934,0.49096063,0.5645008,0.6722482,0.73109645,0.6083536,103.171165,27
-342.4384,29.232948,-34.010918,7.6495247,-2.3642714,3.6806977,-1.1584156,1.9759744,-12.683741,5.5074673,-6.5890117,5.5600963,-5.271714,-27.679947,-22.680378,-23.606783,-23.915255,-23.378416,-23.16745,-23.077858,-25.368874,-24.608736,-23.88439,7052.1240234375,2682.4411131753104,0.15718278,0.5177035,0.6636063,0.6974852,0.6199849,0.5887971,56.64093,27
-313.34094,17.257092,-48.347378,18.07999,-11.8560095,18.78281,-26.066391,8.404804,-11.741838,17.012215,-20.595438,7.3345337,-5.903378,-20.921791,-25.464006,-43.542248,-41.41644,-34.67935,-26.533716,-22.988043,-19.56957,-18.885334,-21.003447,6007.423673930921,2109.5918856001085,0.1820674,0.63154054,0.5512029,0.50685745,0.3196173,0.26500338,36.983524,28
-383.53116,8.358655,-42.955166,14.654714,-8.539441,18.825464,-23.052961,5.927664,-11.82822,14.137887,-16.69157,8.029767,-5.7580757,-28.164284,-31.220772,-46.460194,-43.982742,-38.301586,-31.253756,-28.949316,-26.29786,-24.002258,-26.597006,5198.908562911184,1777.3497750132422,0.31988606,0.51520616,0.48966575,0.3985603,0.25994414,0.2336478,36.234684,28
-348.80716,7.345415,-46.08252,19.723246,-8.8303175,16.756641,-27.808496,6.969996,-9.882953,18.300753,-19.151564,6.395392,-5.8934727,-24.282942,-28.360003,-44.93438,-41.640137,-36.09793,-28.91186,-27.528246,-23.947456,-23.728539,-24.783566,5666.292403371711,1938.0918373222025,0.2509696,0.55114484,0.45791012,0.40687737,0.25376597,0.20732707,49.69739,28
-330.2299,16.677904,-46.146896,22.604832,-8.47963,18.345228,-27.333857,7.118888,-8.673336,22.362936,-21.094532,7.0545807,-5.7613125,-21.035646,-26.125235,-44.769764,-42.682926,-35.03787,-27.37957,-22.428804,-18.08253,-18.266829,-19.219313,6111.236379523027,2127.7066223166526,0.17947525,0.5973574,0.4499939,0.38798305,0.27235612,0.2199281,32.145382,28
-320.69565,22.18454,-43.489513,21.7208,-8.146578,20.513968,-29.0955,6.552758,-11.499274,22.402964,-19.813519,9.201084,-8.668499,-21.673834,-26.152493,-43.569984,-39.600906,-30.992851,-21.768185,-17.493431,-17.816721,-17.294262,-19.617733,6183.429276315789,2170.7283226050718,0.17840523,0.616703,0.50289273,0.36896563,0.2577937,0.2591827,36.21502,28
-352.37228,18.673872,-41.144463,16.368313,-9.770817,21.148127,-23.598063,5.450127,-12.091102,18.448267,-17.608326,8.76134,-7.887475,-24.504255,-28.864244,-43.37315,-40.338367,-36.69329,-29.32832,-24.625383,-19.286253,-19.439396,-22.621147,5675.585680509868,1982.2289220788455,0.25100964,0.55049837,0.48723093,0.41235504,0.31373346,0.27843854,34.255333,28
-461.02316,21.674355,-28.868004,17.842394,-6.3798237,18.886892,-15.729824,8.990251,-9.389649,15.048091,-12.93825,8.363484,-6.1109557,-30.54453,-34.45362,-44.74197,-42.820408,-39.342842,-31.837582,-28.684116,-25.105299,-24.088669,-25.892416,4576.938990542763,1655.8216974830561,0.37899157,0.49978536,0.46615562,0.36320868,0.27249408,0.2750074,23.91889,28
-304.99872,26.0257,-42.88721,20.931753,-9.977132,26.60307,-24.590744,8.826942,-7.9983153,21.1651,-20.637243,10.652507,-6.4228773,-22.00663,-25.920803,-38.173214,-37.366665,-32.297184,-23.194012,-17.294468,-11.228113,-10.379953,-12.856161,6086.643194901316,2154.81058184691,0.1750664,0.56135726,0.4807679,0.3590749,0.28006163,0.30841917,43.33512,28
-343.42242,21.105225,-40.739735,13.690655,-12.546492,21.782217,-22.271353,8.062854,-8.217597,18.537006,-19.81771,9.748474,-6.3148265,-24.67615,-27.961967,-41.613995,-38.75955,-34.39138,-26.23976,-22.472242,-20.016111,-19.625128,-21.309462,5649.972502055921,1993.879562225491,0.24522649,0.6024555,0.529432,0.4164326,0.27536032,0.24460822,46.7831,28
-345.8548,12.152719,-46.875988,14.086135,-13.273314,17.950449,-24.825077,9.946471,-10.557453,14.498993,-17.226362,8.064702,-6.5393615,-25.073576,-28.767313,-45.728104,-42.839718,-35.740833,-30.209223,-26.462334,-22.255365,-22.213947,-24.645994,5668.2190583881575,1947.3500454827447,0.25673455,0.5760069,0.56612504,0.5209397,0.31243894,0.28691468,31.79242,28
-324.30597,25.325018,-47.998222,15.475666,-12.943969,18.914127,-25.515276,10.422341,-10.131628,18.65586,-20.430248,6.861914,-6.475632,-21.05132,-25.504015,-43.43533,-40.917084,-33.689014,-25.82362,-21.860302,-18.643354,-18.76727,-20.180119,6030.543534128289,2137.976327733306,0.17801799,0.5848025,0.49329227,0.44563213,0.292081,0.26471803,32.3873,28
-290.13947,26.292126,-46.332657,16.827433,-15.356127,20.18388,-25.2864,8.643589,-12.295062,19.554995,-20.586037,9.076822,-7.1808023,-18.57441,-23.127153,-42.909344,-40.329407,-31.787413,-23.519346,-20.795311,-16.364788,-14.601715,-16.494474,6398.534642269737,2314.329614477142,0.110700205,0.67433095,0.58345175,0.5420576,0.38126376,0.32710847,41.894596,28
-247.29367,29.37846,-50.49167,15.181018,-13.6921835,25.124172,-30.045446,9.226569,-11.0761385,22.201988,-23.400282,11.611211,-7.5120296,-16.53997,-21.667833,-40.561813,-33.307304,-27.743584,-21.886562,-15.622939,-7.4990516,-8.5195675,-13.353468,6768.792403371711,2412.9970005652435,0.07730631,0.7264191,0.5857259,0.49973312,0.34325725,0.31504104,40.060833,28
-442.58096,13.8488,-32.418076,14.992054,-8.669959,12.185022,-21.298903,4.192509,-7.9712105,17.323833,-15.420233,4.999619,-4.455137,-31.645145,-33.57652,-46.626453,-42.799896,-39.15923,-35.57586,-33.503193,-29.577398,-24.820454,-25.815807,4591.785567434211,1627.3925412689473,0.3803429,0.4536141,0.40950996,0.31239936,0.20205118,0.18563807,40.46446,28
-417.24017,7.314398,-38.202957,13.661567,-8.42237,14.137338,-22.85205,4.062911,-8.278628,15.678808,-14.925142,6.3961096,-4.787536,-29.52199,-32.976906,-44.70591,-42.58255,-40.16535,-35.524876,-32.055035,-27.65844,-26.915695,-27.229624,4683.131681743421,1622.733144073503,0.38320902,0.4532486,0.39202473,0.2975177,0.19989671,0.20526575,44.892,28
-331.5992,11.518863,-45.05794,13.845688,-12.077104,16.84043,-26.16093,6.059224,-9.961809,17.013334,-20.795853,6.770876,-5.316914,-23.480247,-28.021948,-43.68862,-40.475117,-37.370407,-30.1825,-25.598536,-21.25493,-21.687979,-23.990812,5664.592413651316,1970.7141134976507,0.24581754,0.5403832,0.46719313,0.35084856,0.23528555,0.2265762,43.87607,28
-334.21243,9.75749,-40.707283,19.932945,-10.028751,17.519352,-26.786287,6.5874248,-10.497284,18.531477,-20.331656,7.188451,-5.4277234,-24.135958,-27.74907,-42.187305,-40.15356,-36.288467,-28.693697,-26.03042,-21.512907,-20.239164,-22.027542,5664.592413651316,1954.1885363652996,0.24625148,0.58683515,0.4742731,0.3217749,0.20550716,0.1993,47.339283,28
-403.53503,13.484634,-38.455803,17.751982,-8.087459,16.055443,-25.67483,3.6577046,-8.087892,16.908535,-15.87583,5.0518684,-7.117198,-27.255936,-31.623053,-46.594997,-43.704136,-40.76764,-33.333317,-28.45792,-26.447493,-25.256903,-26.555332,4986.523180509868,1746.6027257151345,0.3089566,0.49906355,0.41695666,0.355503,0.22980593,0.17821911,32.902275,28
-404.86945,10.432258,-34.83869,19.96588,-9.446913,10.955733,-23.290249,9.612014,-9.154378,15.409943,-19.785406,5.29499,-5.2487283,-27.66134,-31.396767,-47.51704,-44.62368,-40.570873,-32.227184,-29.582777,-25.803925,-26.34815,-28.297756,5219.081774259868,1800.1962545631688,0.32560757,0.5581951,0.4115391,0.3254574,0.2554016,0.22143584,22.423332,28
-331.5594,14.225002,-40.972755,26.703331,-11.117732,18.194431,-27.901255,8.81758,-9.60217,19.385721,-21.149515,6.370642,-4.831217,-22.260633,-25.803143,-44.385,-42.02685,-36.262566,-27.792488,-23.674004,-19.377522,-17.533566,-20.857986,6115.4296875,2114.10430043673,0.18450302,0.65132225,0.5376096,0.4609165,0.30665824,0.24577962,28.215351,28
-490.19983,29.082806,-30.180443,14.527454,-7.7389717,11.766046,-18.525604,8.048881,-9.173359,13.300503,-14.803419,6.1001673,-3.9022667,-31.01911,-34.777866,-49.426006,-46.35366,-42.66996,-36.20028,-34.317547,-32.334576,-29.144485,-30.137493,4385.180150082237,1638.6258637763897,0.37029582,0.53300464,0.45210057,0.3867894,0.3355286,0.2653399,15.364742,28
-454.6426,26.44774,-27.977919,12.550207,-10.688121,10.619081,-21.746792,6.1250796,-6.9670515,11.223566,-13.47059,6.724178,-4.8711715,-30.544376,-33.714848,-46.384666,-45.319366,-41.735588,-35.865395,-31.955805,-27.31333,-27.84628,-29.51778,4312.4205900493425,1609.2369691406382,0.37327266,0.43753132,0.3897355,0.37515298,0.26123044,0.24366963,31.394104,28
-526.25885,8.985659,-25.22105,14.224632,-6.344779,10.854748,-17.381,2.9386919,-5.556765,12.3011055,-12.442589,4.777334,-4.1973677,-37.011616,-40.031586,-51.040478,-49.481163,-46.76567,-41.953983,-38.380863,-34.865757,-34.19546,-36.03077,3677.6444284539475,1269.0977114804712,0.51092964,0.3805062,0.34469515,0.29160896,0.16680473,0.11973351,21.113708,28
-384.06604,10.597295,-41.55666,11.794637,-10.692141,14.324567,-25.077827,8.385223,-9.844138,14.570742,-18.261288,7.124928,-4.075413,-28.545366,-31.577148,-46.07598,-43.67223,-39.77018,-33.947426,-31.46824,-27.699432,-25.437248,-26.716352,5175.222039473684,1796.332212754429,0.3177999,0.541614,0.42456862,0.40132698,0.2733343,0.20621902,31.42656,28
-337.92664,8.569839,-41.78186,18.643724,-10.633276,17.596645,-29.099773,9.517992,-7.9351287,19.601053,-18.365162,7.0522256,-4.88145,-23.951609,-27.513983,-41.33611,-38.92498,-36.50209,-29.819891,-25.68091,-22.028254,-20.043674,-22.055649,5704.598838404605,1966.5078314627967,0.2476141,0.4805876,0.4006856,0.2783851,0.2019785,0.21647197,46.679974,28
-377.08466,4.245637,-39.57798,19.107298,-8.853294,16.597673,-24.712479,4.901791,-9.30149,16.567825,-17.987074,6.390984,-5.861253,-26.990551,-31.1413,-45.70102,-41.792873,-35.429283,-33.32553,-30.76612,-25.499245,-23.471733,-24.605974,5167.402086759868,1757.2600898850667,0.3169246,0.5110203,0.43473908,0.3208901,0.18611248,0.19305456,47.637085,28
